TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20110320,9.619,1.0,8.1,5.056,1.0,11.016,4.8,1.0,8.862,7.254,6.013,10.342,4.923,9.619,1.0,8.1,5.056,1.0,11.016,4.8,1.0,334.677,173.366,1.0,181.086,173.366,1.0,366.753,1.0,354.543,366.753,1.0,305.55,1.0,314.619,305.55,1.0,7.166,1.0,4.868,7.166,1.0,100.229,100.036,1.0,0.294,0.294,0.0,1.503,2.073,1.0,0.4109375,1.0,95.319,1.0,27.4227083333,1.0,316.996041667,1.0,404.564,1.0,-9999,-9999,-9999,1.0,28.3991,1.0,-9999,-9999,-9999,1.47,-9999,43.9324,1.0,-9999,-9999,-9999,4.22935,-9999,-9999,-9999,23,25,23,25,1.4875,1.0,0.273594,0.275217,1.4875,1.0,0.273594,0.275217,1.50156,1.0,0.00454982,1.4875,1.4875,1.4875,1.4875,1.4875,1.54719,1.56127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.51357,1.2897,1.0,0.45253,0.456493,1.35968,1.65843,1.0,0.287947,0.287947,1.51357,1.2897,1.0,0.45253,0.456493,1.35968,1.65843,1.0,0.287947,0.287947,1.51357,1.51357,1.51357,1.51357,1.51357,1.63362,1.66195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35968,1.35968,1.35968,1.35968,1.35968,1.35968,1.35968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32625,1.32966,1.33485,0.00171899,1.32617,1.32642,1.32672,1.32966,1.33864,1.34248,1.35672,-0.15785,-0.157835,-0.166715,0.00366272,-0.227877,-0.200783,-0.161325,-0.160501,-0.15344,-0.151427,-0.147984,3.66045,3.29337,3.49927,0.0467714,3.02661,3.19616,3.29337,3.5156,3.70811,3.86523,3.94457,1.16297,1.11974,1.17525,0.0116742,1.09447,1.11064,1.12748,1.15532,1.20323,1.25718,1.33362,-9999,-9999
20110321,17.497,1.0,14.797,2.021,1.0,19.98,1.835,1.0,16.153,14.787,2.086,17.409,0.998,17.497,1.0,14.797,2.021,1.0,19.98,1.835,1.0,337.561,93.363,1.0,90.005,93.363,1.0,397.839,1.0,405.805,397.839,1.0,390.01,1.0,393.718,390.01,1.0,7.647,1.0,3.533,7.647,1.0,99.058,98.911,1.0,4.501,4.501,0.0,1.922,2.009,1.0,0.394395833333,1.0,58.0835625,1.0,13.4409583333,1.0,376.807291667,1.0,413.644,1.0,-9999,-9999,-9999,1.0,23.3094,1.0,-9999,-9999,-9999,1.48057,-9999,-0.704706,1.0,-9999,-9999,-9999,1.77313,-9999,-9999,-9999,23,25,22,25,1.43752,1.0,0.273951,0.274184,1.43752,1.0,0.273951,0.274184,1.42929,1.0,0.00384144,1.35558,1.4166,1.43752,1.43752,1.43921,1.43921,1.4403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38607,3.30137,1.0,0.47037,0.470986,0.464516,1.41649,1.0,0.273833,0.273838,2.38607,3.30137,1.0,0.47037,0.470986,0.464516,1.41649,1.0,0.273833,0.273838,2.22484,2.33792,2.38607,2.38607,2.38607,2.38607,2.38827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.464516,0.464516,0.464516,0.464516,0.467648,0.467648,0.470121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.02658,2.04662,2.10088,0.0151336,2.02493,2.03024,2.04544,2.05942,2.10048,2.11197,2.34161,0.608768,0.609096,0.671588,0.0183105,0.587411,0.592721,0.607922,0.621597,0.662264,0.6967,0.92742,5.24335,4.67111,4.92734,0.0944699,4.01203,4.26371,4.29352,4.95896,5.22329,5.58402,5.9326,0.999309,0.959668,1.01785,0.0128296,0.933586,0.950962,0.968188,0.993804,1.03569,1.10265,1.18539,-9999,-9999
20110322,10.783,1.0,9.956,1.186,1.0,11.543,2.275,1.0,9.455,8.229,1.286,10.583,2.577,10.783,1.0,9.956,1.186,1.0,11.543,2.275,1.0,340.435,116.689,1.0,129.057,116.689,1.0,372.134,1.0,378.531,372.134,1.0,342.879,1.0,351.633,342.879,1.0,3.274,1.0,4.248,3.274,1.0,98.94,98.763,1.0,1.368,1.368,0.0,1.015,1.336,0.625,0.367866666667,0.625,76.7724166667,1.0,17.1435833333,1.0,349.880416667,1.0,408.398,0.833333,-9999,-9999,-9999,1.0,24.8823,0.854167,-9999,-9999,-9999,1.3576,-9999,23.5411,0.854167,-9999,-9999,-9999,2.71887,-9999,-9999,-9999,23,25,23,24,1.1249,0.895833,0.231472,0.232145,1.1249,0.895833,0.231472,0.232145,1.14186,0.910937,0.00370394,1.11978,1.12023,1.12445,1.13021,1.15297,1.15555,1.17945,0.916667,0.916667,0.895833,0.895833,0.916667,0.916667,0.916667,1.96206,1.91088,1.0,0.328738,0.330321,0.276197,1.6066,0.8,0.302591,0.305055,1.96206,1.91088,1.0,0.328738,0.330321,0.276197,1.6066,0.8,0.302591,0.305055,1.94864,1.95377,1.9587,1.96206,1.98843,2.01836,2.07064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256931,0.257133,0.258241,0.276197,0.332984,0.334525,0.335998,0.84,0.84,0.84,0.8,0.84,0.84,0.84,1.90785,1.94016,1.9882,0.0148217,1.90674,1.90743,1.9089,1.94016,2.02672,2.07097,2.14537,0.815167,0.815255,0.846341,0.0132935,0.751831,0.753981,0.760411,0.815255,0.899703,0.935597,0.981979,3.69779,3.38128,3.55,0.0462568,3.07461,3.22121,3.37336,3.57962,3.74626,3.88643,3.98322,1.09098,1.05363,1.10176,0.01205,1.01315,1.03848,1.05363,1.08391,1.12243,1.17512,1.24762,-9999,-9999
20110323,10.678,1.0,6.642,2.547,1.0,14.392,4.905,1.0,11.637,8.119,2.834,14.875,1.541,10.678,1.0,6.642,2.547,1.0,14.392,4.905,1.0,343.297,93.737,1.0,125.201,93.737,1.0,369.295,1.0,388.596,369.295,1.0,342.685,1.0,367.164,342.685,1.0,3.685,1.0,2.551,3.685,1.0,97.524,97.507,1.0,9.438,9.438,0.0,1.404,1.766,0.895833,0.407627906977,0.895833333333,54.5747083333,1.0,14.7880222222,0.9375,344.54625,1.0,409.555,0.979167,-9999,-9999,-9999,1.0,23.8463,0.979167,-9999,-9999,-9999,1.44686,-9999,4.25548,0.979167,-9999,-9999,-9999,1.77869,-9999,-9999,-9999,23,25,22,25,1.66717,0.9375,0.248399,0.266184,1.66717,0.9375,0.248399,0.266184,1.69734,0.947917,0.0117562,1.59685,1.59685,1.63035,1.66717,1.78565,1.78818,1.79204,0.9375,0.9375,0.9375,0.9375,0.979167,0.916667,0.979167,1.85217,3.30424,1.0,0.395652,0.397194,1.38061,1.5328,0.88,0.285109,0.340699,1.85217,3.30424,1.0,0.395652,0.397194,1.38061,1.5328,0.88,0.285109,0.340699,1.81145,1.83646,1.8492,1.8493,1.86223,1.90639,2.05148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24124,1.24124,1.30032,1.38061,1.61428,1.61428,1.61428,0.88,0.88,0.88,0.88,0.96,0.96,0.96,2.06077,2.09196,2.14401,0.0168309,2.05135,2.05669,2.05997,2.09196,2.17512,2.20975,2.33133,0.42461,0.424789,0.446666,0.0217156,0.266618,0.267928,0.27104,0.424789,0.565676,0.574777,0.640077,3.64516,3.35579,3.5067,0.0467806,3.03065,3.1606,3.29763,3.53955,3.68934,3.85255,3.93867,0.958977,0.92515,0.974525,0.0128345,0.885173,0.910653,0.92515,0.952112,0.987405,1.04776,1.13641,-9999,-9999
20110324,0.958,1.0,0.396,1.194,1.0,1.475,1.942,1.0,1.554,0.022,1.213,2.963,2.257,0.958,1.0,0.396,1.194,1.0,1.475,1.942,1.0,346.147,106.818,1.0,201.161,106.818,1.0,325.51,1.0,320.715,325.51,1.0,265.449,1.0,262.421,265.449,1.0,2.145,1.0,3.477,2.145,1.0,98.688,98.919,1.0,0.0,0.0,0.0,1.451,1.87,1.0,0.560354166667,1.0,47.2895833333,1.0,17.0541875,1.0,284.176666667,1.0,397.494,1.0,-9999,-9999,-9999,1.0,33.8307,1.0,-9999,-9999,-9999,1.67696,-9999,48.9236,1.0,-9999,-9999,-9999,4.53998,-9999,-9999,-9999,23,25,23,25,0.3896,1.0,0.225482,0.22766,0.3896,1.0,0.225482,0.22766,0.416286,1.0,0.00798523,0.372726,0.382136,0.387067,0.3896,0.416645,0.444967,0.550827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08977,1.04073,1.0,0.353075,0.358683,-0.281747,1.23569,1.0,0.261784,0.261784,1.08977,1.04073,1.0,0.353075,0.358683,-0.281747,1.23569,1.0,0.261784,0.261784,1.05583,1.07476,1.08467,1.08977,1.14416,1.20111,1.41401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.281747,-0.281747,-0.281747,-0.281747,-0.281747,-0.281747,-0.281747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45758,1.4876,1.51233,0.014774,1.36498,1.40867,1.45141,1.48173,1.5971,1.60821,1.65167,1.09821,1.098,1.09605,0.0112913,0.986438,1.02196,1.02757,1.07203,1.17726,1.18408,1.20436,1.85869,1.8001,1.89329,0.0179968,1.72137,1.78148,1.80154,1.8649,1.96306,2.00825,2.07389,1.11058,1.07702,1.11866,0.0130041,1.01893,1.05049,1.06109,1.10081,1.13518,1.18465,1.28382,-9999,-9999
20110325,0.205,1.0,-0.981,1.452,1.0,1.296,1.958,1.0,0.222,-1.742,1.693,2.029,2.513,0.205,1.0,-0.981,1.452,1.0,1.296,1.958,1.0,348.983,101.915,1.0,140.193,101.915,1.0,321.709,1.0,316.462,321.709,1.0,260.273,1.0,255.859,260.273,1.0,2.343,1.0,3.516,2.343,1.0,99.221,99.375,1.0,0.0,0.0,0.0,0.729,0.988,1.0,0.261708333333,1.0,43.7165833333,1.0,15.3829583333,1.0,280.01125,1.0,402.313,1.0,-9999,-9999,-9999,1.0,16.3955,1.0,-9999,-9999,-9999,1.5907,-9999,34.1961,1.0,-9999,-9999,-9999,4.06612,-9999,-9999,-9999,23,25,23,25,0.508251,1.0,0.219415,0.229423,0.508251,1.0,0.219415,0.229423,0.508687,1.0,0.011087,0.43749,0.438699,0.438699,0.508251,0.543848,0.572739,0.640424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22532,1.78091,1.0,0.297888,0.354366,-0.186929,1.55621,1.0,0.299498,0.326332,1.22532,1.78091,1.0,0.297888,0.354366,-0.186929,1.55621,1.0,0.299498,0.326332,1.08545,1.08545,1.0874,1.22532,1.28854,1.46931,1.52788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.384955,-0.384955,-0.186929,-0.186929,-0.186929,-0.125773,0.0036251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4814,1.50863,1.53457,0.0153188,1.37453,1.4292,1.47462,1.50351,1.61377,1.6242,1.6731,1.00058,1.00038,1.02588,0.010108,0.918556,0.966347,0.984398,1.01012,1.07253,1.07926,1.09707,1.71386,1.68507,1.76458,0.0174528,1.60122,1.65543,1.68507,1.73769,1.84069,1.88856,1.93932,1.16288,1.13018,1.16855,0.0138293,1.06036,1.08995,1.10093,1.15566,1.18415,1.23175,1.34966,-9999,-9999
20110326,-1.051,1.0,-2.113,1.741,1.0,-0.074,2.525,1.0,-0.499,-2.034,1.564,0.914,2.764,-1.051,1.0,-2.113,1.741,1.0,-0.074,2.525,1.0,351.806,215.053,1.0,212.892,215.053,1.0,321.988,1.0,306.423,321.988,1.0,223.745,1.0,240.368,223.745,1.0,3.336,1.0,3.741,3.336,1.0,99.305,99.424,1.0,0.0,0.0,0.0,1.355,2.275,1.0,0.5,1.0,114.856041667,1.0,34.8897083333,1.0,257.799791667,1.0,395.316,1.0,-9999,-9999,-9999,1.0,28.8404,1.0,-9999,-9999,-9999,1.44363,-9999,68.6117,1.0,-9999,-9999,-9999,3.29429,-9999,-9999,-9999,23,25,23,25,1.31945,1.0,0.223368,0.223368,1.31945,1.0,0.223368,0.223368,1.31945,1.0,1.42222e-16,1.31945,1.31945,1.31945,1.31945,1.31945,1.31945,1.31945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.71525,1.24249,1.0,0.321519,0.321519,0.863218,1.31973,1.0,0.288618,0.288618,1.71525,1.24249,1.0,0.321519,0.321519,0.863218,1.31973,1.0,0.288618,0.288618,1.71525,1.71525,1.71525,1.71525,1.71525,1.71525,1.71525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.863218,0.863218,0.863218,0.863218,0.863218,0.863218,0.863218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32228,1.32788,1.3521,0.0125201,1.2133,1.27071,1.30764,1.32788,1.41292,1.42132,1.46548,0.00862634,0.00843348,0.0326493,0.0125201,-0.106145,-0.0487362,-0.0118108,0.00843348,0.0934732,0.101869,0.146029,1.51208,1.51429,1.58064,0.0167121,1.43183,1.46155,1.51126,1.55361,1.66846,1.69468,1.74875,1.39164,1.36108,1.38502,0.0131665,1.26774,1.29691,1.30539,1.38352,1.4086,1.44136,1.54572,-9999,-9999
20110327,-0.29,1.0,-1.957,1.763,1.0,1.243,3.058,1.0,-0.181,-1.832,1.258,1.337,2.741,-0.29,1.0,-1.957,1.763,1.0,1.243,3.058,1.0,354.613,248.039,1.0,230.193,248.039,1.0,326.663,1.0,298.021,326.663,1.0,216.159,1.0,227.403,216.159,1.0,3.544,1.0,3.871,3.544,1.0,99.352,99.483,1.0,0.0,0.0,0.0,1.366,2.263,1.0,0.555875,1.0,119.2545625,1.0,43.5494791667,1.0,242.867083333,1.0,395.302,1.0,-9999,-9999,-9999,1.0,31.969,1.0,-9999,-9999,-9999,1.54155,-9999,96.9952,1.0,-9999,-9999,-9999,4.91399,-9999,-9999,-9999,23,25,23,25,0.863452,1.0,0.219681,0.219681,0.863452,1.0,0.219681,0.219681,0.863452,1.0,8.8889e-17,0.863452,0.863452,0.863452,0.863452,0.863452,0.863452,0.863452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.40908,1.04487,1.0,0.321732,0.321732,0.301204,1.82167,1.0,0.278557,0.278557,1.40908,1.04487,1.0,0.321732,0.321732,0.301204,1.82167,1.0,0.278557,0.278557,1.40908,1.40908,1.40908,1.40908,1.40908,1.40908,1.40908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301204,0.301204,0.301204,0.301204,0.301204,0.301204,0.301204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28429,1.26549,1.28893,0.00971769,1.15401,1.22356,1.26165,1.28007,1.33476,1.34089,1.37085,0.402149,0.402041,0.425478,0.00971769,0.29056,0.360106,0.398194,0.416615,0.471309,0.477442,0.5074,1.5817,1.59598,1.65165,0.017543,1.48249,1.5294,1.55552,1.63402,1.74618,1.79013,1.81981,1.52498,1.4961,1.51165,0.0137248,1.38001,1.41198,1.41791,1.519,1.53855,1.57213,1.6688,-9999,-9999
20110328,0.126,1.0,-1.205,2.487,1.0,1.251,3.349,1.0,-0.01,-1.765,1.011,1.475,2.732,0.126,1.0,-1.205,2.487,1.0,1.251,3.349,1.0,357.404,224.417,1.0,224.12,224.417,1.0,325.625,1.0,297.381,325.625,1.0,215.678,1.0,226.416,215.678,1.0,3.623,1.0,3.789,3.623,1.0,99.632,99.766,1.0,0.0,0.0,0.0,0.86,1.35,1.0,0.3570625,1.0,100.02275,1.0,39.9876875,1.0,243.569791667,1.0,401.012,1.0,-9999,-9999,-9999,1.0,24.7075,1.0,-9999,-9999,-9999,1.44746,-9999,80.8132,1.0,-9999,-9999,-9999,4.49137,-9999,-9999,-9999,22,26,22,26,0.508727,1.0,0.228162,0.239031,0.508727,1.0,0.228162,0.239031,0.520562,1.0,0.01231,0.282432,0.446442,0.489781,0.508727,0.586035,0.588966,0.598446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11888,1.03841,1.0,0.352035,0.382129,-0.0416962,1.23849,1.0,0.275739,0.275739,1.11888,1.03841,1.0,0.352035,0.382129,-0.0416962,1.23849,1.0,0.275739,0.275739,0.643091,0.987923,1.07904,1.11888,1.28109,1.2852,1.30751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0416962,-0.0416962,-0.0416962,-0.0416962,-0.0416962,-0.0416962,-0.0416962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21692,1.17707,1.19891,0.00805081,1.06179,1.14334,1.17707,1.21192,1.23799,1.23964,1.26337,0.668388,0.668343,0.678348,0.00558474,0.623053,0.64848,0.653602,0.670245,0.697782,0.710846,0.724399,1.60011,1.63133,1.67527,0.01845,1.49807,1.5547,1.56033,1.66505,1.77954,1.80821,1.84287,1.51652,1.48909,1.50407,0.015156,1.36946,1.3938,1.39744,1.51314,1.53582,1.56507,1.68821,-9999,-9999
20110329,2.23,1.0,0.837,3.208,1.0,3.409,3.614,1.0,1.893,-0.335,2.846,3.779,3.333,2.23,1.0,0.837,3.208,1.0,3.409,3.614,1.0,360.181,168.287,1.0,209.937,168.287,1.0,330.542,1.0,314.71,330.542,1.0,249.107,1.0,253.156,249.107,1.0,4.807,1.0,4.214,4.807,1.0,99.851,99.912,1.0,0.0,0.0,0.0,0.659,0.815,1.0,0.221354166667,1.0,78.7165833333,1.0,28.8242291667,1.0,271.130229167,1.0,408.718,1.0,-9999,-9999,-9999,1.0,20.7581,1.0,-9999,-9999,-9999,1.49019,-9999,58.9859,1.0,-9999,-9999,-9999,4.32304,-9999,-9999,-9999,22,26,22,26,0.452329,1.0,0.218273,0.253961,0.452329,1.0,0.218273,0.253961,0.4784,1.0,0.0159883,0.289689,0.304072,0.452097,0.462302,0.561378,0.563713,0.608136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03943,0.889679,1.0,0.29635,0.402713,-0.0748028,1.61623,1.0,0.296496,0.296513,1.03943,0.889679,1.0,0.29635,0.402713,-0.0748028,1.61623,1.0,0.296496,0.296513,0.700187,0.730428,1.03894,1.06189,1.26722,1.27579,1.2921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0841257,-0.0810367,-0.080799,-0.077098,-0.0748028,-0.0748028,-0.0140405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.27691,1.23247,1.25736,0.0078505,1.11694,1.20676,1.23247,1.2797,1.28716,1.28912,1.32718,0.780134,0.780145,0.778959,0.00950547,0.692992,0.720779,0.724371,0.780134,0.817633,0.827256,0.900457,1.84107,1.87916,1.90863,0.0215121,1.70052,1.74181,1.74544,1.90607,2.01445,2.06232,2.11651,1.45252,1.42747,1.44059,0.0159572,1.30103,1.32253,1.32471,1.4453,1.47584,1.49784,1.64195,-9999,-9999
20110330,0.783,1.0,0.348,1.058,1.0,1.151,1.744,1.0,1.814,0.263,0.86,3.126,1.579,0.783,1.0,0.348,1.058,1.0,1.151,1.744,1.0,362.939,43.637,1.0,74.22,43.637,1.0,319.775,1.0,340.276,319.775,1.0,257.061,1.0,292.605,257.061,1.0,2.937,1.0,2.976,2.937,1.0,99.04,99.086,1.0,3.795,3.795,0.0,1.23,1.86,1.0,0.487583333333,1.0,19.3068125,1.0,8.8634375,1.0,304.9148125,1.0,401.508,1.0,-9999,-9999,-9999,1.0,17.7808,1.0,-9999,-9999,-9999,1.42828,-9999,5.99282,1.0,-9999,-9999,-9999,1.91185,-9999,-9999,-9999,22,26,22,26,0.932437,1.0,0.249551,0.250353,0.932437,1.0,0.249551,0.250353,0.932253,1.0,0.00296457,0.8868,0.910494,0.924496,0.932402,0.949176,0.950529,0.957375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877436,0.444925,1.0,0.298529,0.301132,0.916397,1.13458,1.0,0.365095,0.365108,0.877436,0.444925,1.0,0.298529,0.301132,0.916397,1.13458,1.0,0.365095,0.365108,0.794145,0.837395,0.86169,0.877436,0.904485,0.916417,0.92035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.905684,0.910395,0.912654,0.915095,0.916335,0.916397,0.935231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12337,1.08628,1.10777,0.00677338,1.00057,1.06902,1.08628,1.10629,1.14497,1.1469,1.15354,0.153918,0.15384,0.175522,0.00457203,0.11377,0.146617,0.153918,0.170084,0.19637,0.208302,0.212261,1.58807,1.66003,1.68077,0.0206688,1.4915,1.52271,1.5266,1.6822,1.78101,1.82893,1.88079,0.979334,0.956215,0.987309,0.0180702,0.856693,0.87429,0.875204,0.971594,1.01405,1.04001,1.25063,-9999,-9999
20110331,1.143,1.0,0.598,1.823,1.0,1.604,2.062,1.0,2.503,0.648,2.938,4.072,3.239,1.143,1.0,0.598,1.823,1.0,1.604,2.062,1.0,365.679,81.26,1.0,159.161,81.26,1.0,323.545,1.0,339.506,323.545,1.0,274.362,1.0,291.416,274.362,1.0,1.456,1.0,3.32,1.456,1.0,98.278,98.497,1.0,0.078,0.078,0.0,0.74,0.891,1.0,0.271708333333,1.0,52.3259791667,1.0,11.9714791667,1.0,307.196666667,1.0,401.557,1.0,-9999,-9999,-9999,1.0,15.136,1.0,-9999,-9999,-9999,1.49347,-9999,24.6447,1.0,-9999,-9999,-9999,2.76926,-9999,-9999,-9999,22,26,22,26,-0.0417145,1.0,0.221482,0.226052,-0.0417145,1.0,0.221482,0.226052,0.00760091,1.0,0.00666745,-0.0466847,-0.0417145,-0.0160498,-0.0080754,0.0404884,0.0487343,0.0959941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.488497,1.13535,1.0,0.325932,0.338718,-0.487555,1.77536,1.0,0.28142,0.281432,0.488497,1.13535,1.0,0.325932,0.338718,-0.487555,1.77536,1.0,0.28142,0.281432,0.477653,0.488497,0.54233,0.552232,0.664097,0.672867,0.769882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.489898,-0.487994,-0.487555,-0.48575,-0.484407,-0.482649,-0.480662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0768,1.04191,1.0648,0.00590256,0.991859,1.02563,1.04191,1.0559,1.09941,1.10115,1.1022,1.08372,1.08362,1.0572,0.00827299,0.970724,0.988874,1.00046,1.06427,1.10345,1.11142,1.12004,1.5928,1.68556,1.69258,0.0220103,1.49103,1.51464,1.54658,1.69476,1.79421,1.8496,1.9164,1.20731,1.18619,1.20331,0.0180779,1.05485,1.07421,1.08807,1.19904,1.23975,1.2507,1.45525,-9999,-9999
