TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_4,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_4_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050311,2.705,1.0,2.128,0.502,1.0,3.281,0.625,1.0,2.298,1.888,0.72,2.708,0.284,2.705,1.0,2.128,0.502,1.0,3.281,0.625,1.0,205.236,99.144,1.0,73.119,99.144,1.0,-9999,-9999,292.145,292.145,0.0,280.652,1.0,310.296,280.652,1.0,1.332,1.0,0.92,1.332,1.0,98.335,98.053,1.0,6.749,10.2,1.0,6.408,8.28,1.0,0.5461625,1.0,56.6283313958,1.0,269.654624375,1.0,380.952,1.0,-0.17,0.066,0.681,0.101,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.93214,-9999,1.09626,1.0,-1.4577,-1.71853,-0.421097,0.186015,0.979601,-23.0944,1.0,30.7087,8.87104,36.2036,2.0648,20.3663,9.0,1,24,24,24,24,1.26274,1.0,0.0836677,0.0836677,1.26274,1.0,0.0826559,0.0826559,1.26274,1.0,1.77778e-16,1.26274,1.26274,1.26274,1.26274,1.26274,1.26274,1.26274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75348,0.415754,1.0,0.125882,0.125882,0.680195,1.32023,1.0,0.100778,0.100778,1.75348,0.415754,1.0,0.124156,0.124156,0.680195,1.32023,1.0,0.0998118,0.0998118,1.75348,1.75348,1.75348,1.75348,1.75348,1.75348,1.75348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.680195,0.680195,0.680195,0.680195,0.680195,0.680195,0.680195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57995,1.57995,1.59772,0.00676066,1.5491,1.55534,1.57059,1.57995,1.60893,1.63188,1.66885,0.317205,0.317205,0.334972,0.00676066,0.286359,0.292601,0.307843,0.317205,0.346184,0.369138,0.406108,2.90852,3.15405,3.20045,0.0953379,2.75566,2.79572,2.81556,3.0661,3.30701,3.3629,4.63441,1.07316,1.08232,0.998795,0.0197838,0.789045,0.907221,0.937786,0.999527,1.10004,1.1065,1.13911,-9999,-9999
20050312,-1.768,1.0,-1.478,2.034,1.0,-2.058,1.008,1.0,-0.835,-1.527,2.645,-0.143,0.692,-1.768,1.0,-1.478,2.034,1.0,-2.058,1.008,1.0,208.954,56.742,1.0,61.157,56.742,1.0,-9999,-9999,266.536,266.536,0.0,256.057,1.0,286.664,256.057,1.0,0.827,1.0,1.113,0.827,1.0,98.319,98.4,1.0,0.913,2.25,1.0,3.743,1.094,1.0,0.158871481481,0.5625,5.22748242354,1.0,293.492541042,1.0,385.076,1.0,-0.173,0.048,0.609,0.064,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.16542,-9999,0.0647814,1.0,-0.0861399,-0.101553,-0.0228232,0.17112,0.180798,-4.54679,1.0,6.40656,1.74652,7.38909,1.46173,4.43084,8.0,1,24,24,24,24,0.723978,0.875,0.0788083,0.0828273,0.723978,0.875,0.0778125,0.0818804,0.721259,0.897917,0.00559057,0.679707,0.681547,0.703662,0.718065,0.724501,0.732522,0.795135,0.9375,0.9375,0.875,0.979167,0.875,0.875,0.833333,0.985872,0.392233,1.0,0.115837,0.123238,0.409446,0.593772,0.75,0.0982411,0.108901,0.985872,0.392233,1.0,0.114632,0.122105,0.409446,0.593772,0.75,0.0966946,0.107508,0.914339,0.915773,0.931346,0.985872,0.990338,0.999898,1.06664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.365392,0.372922,0.395699,0.407764,0.424084,0.466902,0.474014,0.666667,0.75,0.75,0.75,0.875,0.875,0.958333,1.13415,1.13415,1.08879,0.0116237,0.927439,1.00584,1.06273,1.11367,1.13973,1.14285,1.15947,0.410173,0.410173,0.367534,0.0154641,0.0998531,0.302183,0.329968,0.385119,0.435981,0.447536,0.461953,2.18041,2.4877,2.2624,0.0520055,1.82304,2.02535,2.06067,2.18041,2.50595,2.53905,2.60122,0.809347,0.812744,0.673337,0.0229693,0.485494,0.533546,0.550866,0.632402,0.816833,0.830436,0.858757,-9999,-9999
20050313,-2.46,1.0,-2.907,3.503,1.0,-2.013,1.527,1.0,-2.128,-3.133,2.991,-1.123,2.571,-2.46,1.0,-2.907,3.503,1.0,-2.013,1.527,1.0,212.69,71.627,1.0,71.126,71.627,1.0,-9999,-9999,241.62,241.62,0.0,251.948,1.0,263.672,251.948,1.0,0.822,1.0,1.207,0.822,1.0,99.413,99.235,0.895833,0.789,0.42,1.0,2.719,2.042,1.0,-9999,0.0,-3.526606875,1.0,345.306354167,1.0,386.088,1.0,-0.141,0.08,0.65,0.089,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.1441,-9999,0.535542,1.0,-0.754594,-0.870321,-0.205713,0.175345,0.522941,-7.51957,1.0,10.5953,2.88843,12.2202,1.41122,7.06005,7.0,1,24,24,24,24,0.648014,0.791667,0.0705522,0.0751451,0.648014,0.791667,0.0686653,0.0733763,0.648952,0.827604,0.00343495,0.621647,0.622219,0.623275,0.64826,0.652793,0.673955,0.679425,0.895833,0.895833,0.895833,0.791667,0.791667,0.791667,0.791667,1.19517,0.215486,0.75,0.0948721,0.109195,0.0537396,0.716911,0.833333,0.0974086,0.0977361,1.19517,0.215486,0.75,0.0906172,0.10552,0.0537396,0.716911,0.833333,0.0964464,0.0967772,1.12888,1.12989,1.13084,1.19524,1.20778,1.23801,1.26204,0.708333,0.75,0.75,0.75,0.916667,0.916667,0.916667,0.0447773,0.0533244,0.0537396,0.0571492,0.0689079,0.0693126,0.0718671,0.833333,0.833333,0.833333,0.833333,0.875,0.875,0.916667,0.978759,0.978759,0.924113,0.0144768,0.705705,0.821937,0.89144,0.949079,0.98687,0.99484,1.01055,0.330745,0.330745,0.275161,0.0162954,0.0265905,0.171884,0.238774,0.325094,0.359568,0.365332,0.372621,1.98384,2.33717,1.88809,0.0801593,1.18404,1.30135,1.34049,1.98384,2.33717,2.36145,2.42208,1.05835,1.05714,0.784122,0.0436201,0.450991,0.456389,0.476714,0.802778,1.05771,1.06986,1.10375,-9999,-9999
20050314,0.557,1.0,-0.472,1.803,1.0,1.585,1.861,1.0,0.751,-0.2,1.578,1.702,1.926,0.557,1.0,-0.472,1.803,1.0,1.585,1.861,1.0,216.443,112.039,1.0,84.071,112.039,1.0,-9999,-9999,251.084,251.084,0.0,258.857,1.0,272.405,258.857,1.0,1.207,1.0,1.288,1.207,1.0,99.706,99.645,1.0,1.167,3.66,1.0,4.609,5.411,1.0,0.35062625,1.0,20.9759034792,1.0,347.654425,1.0,382.315,1.0,-0.138,0.101,0.66,0.114,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.84562,1.0,0.17327,1.0,-0.230398,-0.271624,-0.0610451,0.209609,0.261349,-20.4793,1.0,28.856,7.86654,33.2814,1.80067,18.9257,8.0,1,24,24,24,24,1.07292,1.0,0.0732634,0.0738022,1.07292,1.0,0.0726905,0.0732335,1.07171,0.997917,0.00182697,1.04607,1.06395,1.06761,1.07259,1.07953,1.08175,1.08286,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.16733,0.212733,1.0,0.0974155,0.0979712,0.900505,0.681286,1.0,0.102214,0.10392,1.16733,0.212733,1.0,0.0966212,0.0971815,0.900505,0.681286,1.0,0.101446,0.103164,1.14524,1.15763,1.1662,1.17187,1.17544,1.17847,1.17957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.850371,0.874603,0.879698,0.899614,0.911041,0.912107,0.913138,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,1.05509,1.05509,1.0147,0.010888,0.842357,0.941917,0.99398,1.0389,1.05816,1.06189,1.07646,-0.0178325,-0.0178325,-0.057019,0.0110318,-0.225499,-0.122564,-0.0776965,-0.0256042,-0.0178363,-0.0154721,0.00400706,2.22519,2.64904,2.0634,0.126017,1.01787,1.02677,1.03121,2.60201,2.67807,2.70135,2.81079,1.26371,1.26015,0.865813,0.0707142,0.274066,0.282628,0.284288,1.02405,1.26318,1.27011,1.29649,-9999,-9999
20050315,0.716,1.0,0.434,1.491,1.0,0.998,1.151,1.0,1.316,1.503,1.686,1.129,1.13,0.716,1.0,0.434,1.491,1.0,0.998,1.151,1.0,220.212,50.437,1.0,24.202,50.437,1.0,-9999,-9999,295.382,295.382,0.0,277.279,1.0,313.283,277.279,1.0,0.491,1.0,0.394,0.491,1.0,100.393,100.416,1.0,6.505,6.8,1.0,2.617,2.509,1.0,0.203516041667,1.0,23.6131321458,1.0,214.779382021,1.0,388.146,1.0,-0.131,0.087,0.64,0.095,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.0508,-9999,0.598043,1.0,-0.795218,-0.971892,-0.210697,0.16919,0.589085,-3.53338,1.0,4.69834,1.24485,5.74218,1.67001,3.72871,7.0,1,24,24,24,24,0.784433,1.0,0.0829145,0.216165,0.784433,1.0,0.0825393,0.216021,0.82154,0.998958,0.0314792,0.57463,0.638534,0.681995,0.785585,0.839651,1.0378,1.26667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982632,0.448027,1.0,0.10299,0.201812,0.529202,0.432189,1.0,0.122186,0.243991,0.982632,0.448027,1.0,0.101117,0.200863,0.529202,0.432189,1.0,0.122805,0.244301,0.842347,0.914994,0.949052,0.982384,1.05259,1.2621,1.3238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.260068,0.31565,0.365353,0.529202,0.565663,0.738034,1.11744,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,0.975228,0.975228,0.932955,0.0112235,0.758187,0.8559,0.909454,0.955606,0.979006,0.984671,0.994726,0.190794,0.190794,0.111415,0.0359378,-0.560448,-0.0922974,0.0162494,0.192543,0.289142,0.304633,0.329639,2.11542,2.59748,1.91307,0.136412,0.731486,0.798312,0.81864,2.36393,2.60103,2.65611,2.74356,0.84695,0.83858,0.516867,0.0525436,0.0903671,0.0953418,0.101243,0.594919,0.835884,0.838982,0.866232,-9999,-9999
20050316,7.537,1.0,6.778,1.608,1.0,8.295,0.711,1.0,6.736,6.233,0.929,7.239,0.604,7.537,1.0,6.778,1.608,1.0,8.295,0.711,1.0,223.996,22.893,1.0,38.796,22.893,1.0,-9999,-9999,351.782,351.782,0.0,327.247,1.0,365.329,327.247,1.0,0.906,1.0,0.434,0.906,1.0,100.117,100.0,1.0,4.101,6.08,1.0,5.928,6.379,1.0,0.428957083333,1.0,16.5864915979,1.0,86.8685883333,1.0,381.955,1.0,2.51,1.542,0.83,1.024,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,7.41075,-9999,1.09522,1.0,-1.45632,-1.77987,-0.385859,0.209685,1.05442,-24.2603,1.0,32.2589,8.54718,39.4259,1.6795,22.9516,7.0,1,24,24,24,24,1.3484,1.0,0.0786453,0.0788311,1.3484,1.0,0.0782132,0.0784,1.3451,1.0,0.00145189,1.33758,1.33758,1.33758,1.3484,1.3484,1.3484,1.3703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35397,0.295267,1.0,0.0846938,0.0853328,1.2448,0.39196,1.0,0.125703,0.125703,1.35397,0.295267,1.0,0.0842942,0.0849363,1.2448,0.39196,1.0,0.124968,0.124968,1.33312,1.33312,1.33312,1.35397,1.35397,1.35397,1.39618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2448,1.2448,1.2448,1.2448,1.2448,1.2448,1.2448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.39276,1.39276,1.38576,0.0059775,1.31647,1.34419,1.35625,1.3819,1.42077,1.42819,1.45249,0.0443539,0.0443539,0.0406693,0.00564854,-0.021117,0.00577528,0.0114819,0.0324496,0.0723666,0.0797862,0.104089,2.72438,3.34238,2.69244,0.233587,0.918602,0.922869,0.923617,3.29067,3.40835,3.46966,5.23276,0.481402,0.473696,0.280021,0.0301723,0.0420593,0.0432527,0.044938,0.309729,0.467552,0.474235,0.490821,-9999,-9999
20050317,7.465,1.0,7.291,0.886,1.0,7.639,0.38,1.0,6.972,6.524,0.345,7.421,0.41,7.465,1.0,7.291,0.886,1.0,7.639,0.38,1.0,227.793,27.981,1.0,43.525,27.981,1.0,-9999,-9999,339.586,339.586,0.0,326.59,1.0,354.075,326.59,1.0,0.889,1.0,0.466,0.889,1.0,99.966,99.934,1.0,2.336,3.27,1.0,5.691,6.572,0.625,0.481707333333,0.625,21.6281293125,1.0,83.9257497917,1.0,381.689,1.0,6.126,4.835,2.693,4.062,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,7.47345,-9999,0.033246,1.0,-0.0127705,-0.0521176,0.14568,0.198671,0.246919,-9.04705,1.0,12.0299,3.18738,14.7026,1.64788,8.6937,8.0,1,24,24,24,24,0.729225,1.0,0.0803176,0.0804218,0.729225,1.0,0.0798146,0.0799195,0.722266,1.0,0.00195142,0.690093,0.721189,0.722,0.722498,0.729225,0.729375,0.731919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04744,0.284595,1.0,0.0988241,0.0990611,0.357991,0.510804,1.0,0.119145,0.119149,1.04744,0.284595,1.0,0.0979144,0.0981536,0.357991,0.510804,1.0,0.118639,0.118644,0.982995,1.03403,1.03535,1.03613,1.04744,1.04773,1.0518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.347017,0.355909,0.356156,0.357442,0.357991,0.357991,0.358821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.48884,1.48884,1.47633,0.0129141,1.32856,1.39615,1.40477,1.46677,1.55572,1.56123,1.60186,0.759617,0.759617,0.754063,0.0117033,0.633448,0.676544,0.69127,0.737551,0.823799,0.832002,0.869942,2.54467,3.24147,2.57793,0.203588,0.996447,0.998791,1.02948,3.14777,3.26928,3.34487,4.63362,0.591414,0.578939,0.366899,0.0312999,0.12482,0.127292,0.137263,0.367433,0.564468,0.58265,0.598553,-9999,-9999
20050318,3.096,1.0,3.266,1.546,1.0,2.926,0.846,1.0,3.168,2.566,2.39,3.771,0.602,3.096,1.0,3.266,1.546,1.0,2.926,0.846,1.0,231.603,59.622,1.0,45.478,59.622,1.0,-9999,-9999,306.488,306.488,0.0,289.996,1.0,323.532,289.996,1.0,1.308,1.0,0.503,1.308,1.0,100.845,100.973,1.0,5.123,5.82,1.0,2.42,2.42,0.0,-9999,-9999,39.26060875,1.0,171.082520833,1.0,386.516,1.0,4.597,4.362,3.482,4.094,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.0698,-9999,0.278561,1.0,-0.0981404,-0.370404,1.22062,0.168177,1.19134,-10.0141,1.0,3.84664,-36.2762,15.6985,1.40143,38.5538,8.0,1,24,24,24,24,0.989317,1.0,0.0736804,0.132065,0.989317,1.0,0.0725596,0.131443,0.995125,0.997917,0.0202393,0.851846,0.885723,0.904745,0.989317,1.01034,1.10493,1.29358,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,1.47842,0.264741,1.0,0.0999558,0.152799,0.428283,0.814915,1.0,0.100866,0.138649,1.47842,0.264741,1.0,0.0981687,0.151636,0.428283,0.814915,1.0,0.0995949,0.137727,1.26144,1.33116,1.36675,1.47842,1.50151,1.5623,1.58268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375558,0.376957,0.378466,0.428283,0.445709,0.567217,0.910432,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,1.30719,1.30719,1.24847,0.0165317,0.985533,1.17969,1.21949,1.25723,1.31194,1.32853,1.38955,0.317877,0.317877,0.253345,0.0172304,-0.107328,0.153536,0.246895,0.29397,0.315269,0.317877,0.321818,1.956,2.65348,1.9536,0.126217,0.869938,0.955986,0.969067,2.22542,2.65348,2.68788,2.77331,1.00499,0.983887,0.694536,0.0417238,0.368758,0.382788,0.388465,0.674258,0.960843,0.990332,1.00845,-9999,-9999
20050319,-1.228,1.0,-1.961,1.418,1.0,-0.495,0.759,1.0,-1.286,-2.373,1.606,-0.198,1.093,-1.228,1.0,-1.961,1.418,1.0,-0.495,0.759,1.0,235.423,175.863,1.0,138.804,175.863,1.0,-9999,-9999,228.838,228.838,0.0,220.58,1.0,251.876,220.58,1.0,1.679,1.0,2.054,1.679,1.0,102.152,102.299,1.0,0.0,0.23,1.0,2.469,2.469,0.0,-9999,0.0,81.1162972917,1.0,503.786520833,1.0,386.188,0.833333,2.215,2.574,3.014,2.677,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.80262,-9999,0.19955,0.833333,-0.0703036,-0.265341,0.874402,0.168472,0.861513,0.884133,0.833333,-0.31149,-1.17563,3.87416,1.42259,4.00456,9.0,1,24,24,24,24,0.231381,0.854167,0.0809741,0.0929006,0.231381,0.854167,0.0801919,0.0922196,0.206353,0.867187,0.0072701,0.133964,0.140305,0.150347,0.216846,0.2295,0.231381,0.278657,0.895833,0.895833,0.875,0.854167,0.854167,0.854167,0.833333,1.05748,0.100388,1.0,0.102285,0.117591,-0.61154,1.39569,0.708333,0.117868,0.164453,1.05748,0.100388,1.0,0.101733,0.117111,-0.61154,1.39569,0.708333,0.116349,0.163368,0.997852,1.00268,1.01336,1.05637,1.06367,1.11871,1.15009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.92958,-0.802867,-0.779212,-0.61427,-0.59077,-0.573503,-0.465629,0.666667,0.708333,0.708333,0.708333,0.791667,0.791667,0.791667,1.10369,1.10369,1.01231,0.0209612,0.65981,0.892909,0.956264,1.0281,1.10447,1.13592,1.14931,0.87231,0.87231,0.805957,0.0249222,0.359643,0.744115,0.781898,0.820742,0.899364,0.936194,0.963526,1.44315,2.10361,1.4634,0.0903569,0.736764,0.879822,0.918123,1.41206,2.01524,2.10361,2.21627,2.02317,1.9952,1.64089,0.055262,1.16634,1.19933,1.21414,1.59449,1.97167,1.99705,2.02317,-9999,-9999
20050320,-1.602,1.0,-2.694,3.885,1.0,-0.509,1.602,1.0,-1.274,-2.623,1.986,0.074,2.156,-1.602,1.0,-2.694,3.885,1.0,-0.509,1.602,1.0,239.253,104.08,1.0,132.399,104.08,1.0,-9999,-9999,245.391,245.391,0.0,244.812,1.0,267.152,244.812,1.0,2.114,1.0,2.162,2.114,1.0,102.022,101.857,0.916667,0.0,0.0,1.0,1.311,1.311,0.0,-9999,0.0,56.2722404167,1.0,352.175145833,1.0,386.529,0.895833,0.621,1.239,2.317,1.474,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9.13506,1.0,0.35651,0.875,1.29145,-0.136943,1.56218,0.167825,1.27068,-7.16925,0.875,-25.9706,-31.4148,2.75386,1.32996,25.3638,9.0,1,24,24,24,24,0.647127,0.916667,0.0747263,0.0790434,0.647127,0.916667,0.073983,0.0783411,0.627117,0.886979,0.00440781,0.587029,0.595597,0.601077,0.630793,0.64425,0.647127,0.683318,0.833333,0.833333,0.833333,0.916667,0.916667,0.916667,0.833333,1.09418,0.104281,1.0,0.103036,0.146317,0.153027,0.418788,0.833333,0.100624,0.115412,1.09418,0.104281,1.0,0.102285,0.14579,0.153027,0.418788,0.833333,0.0993417,0.114295,0.982775,0.998643,1.00717,1.09418,1.11886,1.20642,1.24216,0.875,0.875,0.875,1.0,1.0,1.0,1.0,-0.00905308,0.0399847,0.069706,0.145969,0.15187,0.153027,0.161268,0.541667,0.791667,0.791667,0.833333,0.833333,0.833333,0.875,1.1518,1.1518,1.05505,0.0239798,0.654133,0.987794,1.01076,1.05074,1.15216,1.18834,1.22834,0.504673,0.504673,0.427931,0.0231261,0.0162654,0.294984,0.398053,0.449875,0.504869,0.541541,0.59774,1.30016,2.00143,1.40167,0.0812914,0.769488,0.875721,0.963512,1.21737,1.89794,2.00143,2.11792,1.56298,1.52746,1.18293,0.0473184,0.793883,0.847579,0.894339,1.07913,1.49035,1.52746,1.56298,-9999,-9999
20050321,0.892,1.0,-0.811,0.66,1.0,2.458,1.949,1.0,0.498,-0.869,0.586,1.756,2.156,0.892,1.0,-0.811,0.66,1.0,2.458,1.949,1.0,243.092,173.046,1.0,142.282,173.046,1.0,-9999,-9999,245.857,245.857,0.0,227.514,1.0,267.582,227.514,1.0,2.24,1.0,2.207,2.24,1.0,101.489,101.521,1.0,0.0,0.14,1.0,1.971,2.04,0.4375,-9999,0.0,94.8396908333,1.0,446.716916667,1.0,386.227,1.0,2.719,2.291,2.08,2.009,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-1.19812,-9999,-0.51926,1.0,-1.91647,-2.27533,0.182941,0.160385,1.82934,18.803,1.0,69.3975,-6.6245,82.3923,1.56912,66.0059,9.0,1,23,25,23,25,-0.479992,0.979167,0.0880576,0.135899,-0.479992,0.979167,0.0877502,0.1357,-0.507112,0.971354,0.0145739,-0.624133,-0.612951,-0.603229,-0.48582,-0.473628,-0.40593,-0.337408,1.0,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.861585,0.14657,1.0,0.105121,0.233376,-1.68074,2.06496,0.96,0.131115,0.147261,0.861585,0.14657,1.0,0.10395,0.232851,-1.68074,2.06496,0.96,0.1312,0.147336,0.71813,0.720302,0.720449,0.85559,0.873117,1.13702,1.21514,0.869565,1.0,1.0,1.0,1.0,1.0,1.0,-1.82012,-1.81384,-1.79432,-1.75839,-1.68074,-1.67976,-1.67958,0.84,0.96,0.96,0.96,0.96,0.96,1.0,1.3962,1.3962,1.30282,0.0308692,0.828385,1.16422,1.2332,1.32049,1.41549,1.44279,1.55301,1.87619,1.87619,1.80993,0.0210158,1.44145,1.72675,1.77585,1.84467,1.87652,1.89828,1.96159,1.36184,2.18881,1.57228,0.0824298,0.814141,1.07029,1.13875,1.3488,2.07263,2.18881,2.29469,2.12449,2.08686,1.77527,0.0447772,1.37171,1.4441,1.53103,1.63753,2.05028,2.08686,2.12373,-9999,-9999
