TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130822,22.732,1.0,20.39,2.064,1.0,24.405,2.64,1.0,22.582,20.293,1.504,24.217,2.927,22.732,1.0,20.39,2.064,1.0,24.405,2.64,1.0,405.715,277.166,1.0,267.586,277.166,1.0,357.852,1.0,362.368,357.852,1.0,396.576,1.0,388.971,396.576,1.0,9.508,1.0,7.692,9.508,1.0,101.466,101.275,1.0,0.0,0.0,1.0,1.126,1.599,0.625,-9999,0.0,168.157917708,1.0,600.749159417,1.0,145.351097667,1.0,34.6203002083,1.0,431.389770833,1.0,364.223,1.0,22.839,22.622,22.531,22.24,21.694,19.865,1.0,1.0,1.0,1.0,1.0,1.0,9.324,2.829,3.426,4.105,1.0,1.0,1.0,1.0,1.20334,1.0,72.8877,1.0,78.937,72.6759,84.3965,6.90886,11.1005,78.5703,1.0,85.0913,78.342,90.9764,7.19923,11.813,15.0,1,20,28,20,28,-2.89844,0.958333,0.635651,0.735802,-2.84748,0.958333,0.639149,0.738826,-2.65387,0.968229,0.0811077,-3.33643,-3.12506,-3.02801,-2.78776,-2.43294,-2.38384,-1.66237,0.958333,0.958333,0.958333,0.958333,1.0,0.979167,0.958333,4.1339,1.47301,1.0,0.890739,1.01106,-7.74091,6.72143,0.928571,0.835376,0.880763,4.23353,1.5881,1.0,0.9051,1.02374,-7.72788,6.74672,0.928571,0.834784,0.880201,3.55118,3.81447,3.91094,4.38152,4.75464,4.7712,7.29238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.04822,-7.98203,-7.88711,-7.73494,-7.44065,-7.42385,-7.33419,0.928571,0.928571,0.928571,0.928571,1.0,1.0,0.964286,6.24266,6.27806,6.42939,0.122085,5.90508,5.99667,6.02621,6.2684,6.42881,6.49978,7.39498,9.17326,9.12554,9.08327,0.0817013,8.32664,8.54613,8.77011,9.05262,9.17326,9.60615,9.83583,6.37642,7.48579,6.33858,0.152013,5.15866,5.40895,5.60767,5.96139,7.06047,7.45139,7.81564,8.73759,9.34958,8.83324,0.100621,8.01947,8.0582,8.2144,8.73915,9.26016,9.68491,9.94778,8.57151,1.0
20130823,22.998,1.0,21.003,2.301,1.0,24.424,2.743,1.0,22.828,20.341,1.645,24.605,2.842,22.998,1.0,21.003,2.301,1.0,24.424,2.743,1.0,403.249,260.174,1.0,261.57,260.174,1.0,367.542,1.0,367.993,367.542,1.0,421.091,1.0,395.934,421.091,1.0,6.154,1.0,7.009,6.154,1.0,101.312,101.213,1.0,0.0,0.0,1.0,0.822,1.489,1.0,0.371921176471,0.708333333333,160.828095833,1.0,561.823209,1.0,213.409844729,1.0,32.0990079167,1.0,434.018666667,1.0,364.586,1.0,23.116,22.806,22.535,22.108,21.49,19.817,1.0,1.0,1.0,1.0,1.0,1.0,8.744,2.819,3.4,4.087,1.0,1.0,1.0,1.0,2.31042,1.0,52.6585,1.0,57.0289,52.5055,60.9732,5.19857,8.15021,79.7294,1.0,86.3466,79.4977,92.3185,6.89769,11.7432,15.0,1,20,28,20,28,-3.86392,1.0,0.691558,0.710062,-3.79968,1.0,0.695322,0.713728,-3.63246,0.990104,0.0643672,-3.99769,-3.88175,-3.86995,-3.78559,-3.58887,-3.55966,-2.53989,1.0,0.979167,1.0,0.979167,1.0,1.0,0.979167,5.62611,4.05762,1.0,1.01031,1.09594,-10.4017,8.23237,1.0,0.885648,0.906484,5.77468,4.07582,1.0,1.0237,1.1083,-10.4017,8.23237,1.0,0.885842,0.906672,5.04841,5.38048,5.45825,5.77468,6.16229,6.22985,8.05255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.5113,-10.405,-10.4017,-10.3303,-10.1585,-10.0185,-9.94763,1.0,1.0,1.0,1.0,0.964286,0.964286,0.964286,5.85824,5.92317,6.17154,0.125253,5.61768,5.6752,5.72982,5.9195,6.13055,6.218,7.85424,9.85593,9.72285,9.804,0.065562,9.45763,9.52616,9.55464,9.71942,9.83249,9.88678,10.3941,6.02589,6.78576,5.76865,0.119836,4.64429,5.00628,5.25652,5.61265,6.02589,6.5907,6.78576,9.71392,10.0489,9.79654,0.0767869,9.21357,9.38728,9.42259,9.61486,10.0489,10.4235,10.6442,8.69839,1.0
20130824,22.882,1.0,20.948,1.937,1.0,24.264,2.789,1.0,22.77,20.658,1.521,24.279,2.486,22.882,1.0,20.948,1.937,1.0,24.264,2.789,1.0,400.757,247.269,1.0,260.197,247.269,1.0,381.385,1.0,367.268,381.385,1.0,430.414,1.0,395.036,430.414,1.0,5.339,1.0,6.333,5.339,1.0,101.131,101.053,1.0,0.0,0.0,1.0,1.082,1.235,1.0,0.347000277778,0.75,163.980753542,1.0,542.102954458,1.0,186.902865667,1.0,29.2766998125,1.0,434.783125,1.0,358.708,1.0,23.266,22.932,22.61,22.123,21.393,19.766,1.0,1.0,1.0,1.0,1.0,1.0,8.277,2.818,3.374,4.053,1.0,1.0,1.0,1.0,2.51893,1.0,50.4954,1.0,54.7245,51.4579,58.4685,3.858,6.47237,96.1055,1.0,104.155,97.9375,111.28,7.38824,12.3457,15.0,1,20,28,20,28,-3.74696,1.0,0.634449,0.765049,-3.72851,1.0,0.627824,0.759565,-3.64809,1.0,0.0843637,-4.60996,-4.1556,-4.0117,-3.59184,-3.30911,-3.30055,-2.57661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.96797,1.91463,1.0,0.907795,1.33076,-9.02411,11.0165,1.0,0.823428,0.849535,4.01063,1.98899,1.0,0.883134,1.31406,-9.02411,11.0165,1.0,0.823254,0.849366,2.58672,3.25557,3.26355,4.31401,5.09713,5.20168,7.03963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.46316,-9.4297,-9.19601,-9.14385,-9.02411,-9.01173,-8.95259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40089,5.43956,5.75849,0.128763,4.67068,5.22847,5.31141,5.61188,5.913,5.94185,7.743,9.17112,9.16806,9.40658,0.0709586,8.99418,9.14796,9.18198,9.25207,9.38684,9.82844,10.3196,5.12633,5.66059,4.97857,0.0968234,3.86524,4.48098,4.6468,4.8779,5.38183,5.4295,5.97818,8.90242,9.15741,9.05646,0.0566208,8.46595,8.74661,8.82139,8.90242,9.4117,9.49577,9.61518,8.76595,1.0
20130825,21.667,1.0,20.438,2.3,1.0,22.544,3.094,1.0,21.338,20.653,0.655,21.827,1.639,21.667,1.0,20.438,2.3,1.0,22.544,3.094,1.0,398.236,244.67,1.0,167.488,244.67,1.0,383.781,1.0,383.006,383.781,1.0,422.891,1.0,414.518,422.891,1.0,6.103,1.0,4.418,6.103,1.0,100.633,100.538,1.0,7.782,6.464,1.0,1.39,2.165,1.0,0.498524444444,0.5625,170.174769792,1.0,531.851634125,1.0,159.398012167,1.0,30.1853981042,1.0,427.665166667,1.0,347.587,1.0,22.647,22.486,22.454,22.079,21.363,19.718,1.0,1.0,1.0,1.0,1.0,1.0,14.292,3.813,3.338,4.037,1.0,1.0,1.0,1.0,0.12464,1.0,55.7797,1.0,60.4514,56.0511,64.5872,4.38789,7.7002,57.6255,1.0,62.4518,57.9059,66.7244,6.87777,9.48878,15.0,1,20,28,20,28,-2.40188,0.979167,0.68011,0.687826,-2.35267,0.979167,0.686605,0.694249,-2.37732,0.984375,0.0567945,-2.62869,-2.59635,-2.57047,-2.4513,-2.42808,-2.39088,-1.32631,0.958333,0.979167,0.979167,1.0,1.0,0.979167,0.979167,4.18213,5.89269,1.0,1.08565,1.08877,-6.95506,9.05721,0.964286,0.812985,0.82607,4.29593,5.93685,1.0,1.09247,1.09556,-6.95506,9.05721,0.964286,0.823164,0.83609,3.80928,4.08664,4.13236,4.17107,4.23267,4.25124,7.01756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.29087,-7.27441,-7.24934,-7.02544,-6.98151,-6.98151,-6.95506,0.928571,0.964286,0.964286,0.964286,1.0,1.0,0.964286,4.73631,4.76795,5.03146,0.137846,3.44048,4.36741,4.52353,5.02402,5.32656,5.4337,7.14211,7.17098,7.12062,7.40879,0.0934338,6.01359,6.9717,7.07326,7.51253,7.76223,7.76599,8.46842,4.16914,4.72072,4.30711,0.100622,3.46755,3.72562,3.91468,4.20604,4.54631,4.72072,5.30486,6.38204,6.53417,6.48133,0.0454991,6.03336,6.21043,6.26124,6.43206,6.61662,6.70591,6.84703,8.45884,1.0
20130826,22.847,1.0,21.435,0.994,1.0,23.856,0.892,1.0,21.596,20.06,1.303,22.692,2.135,22.847,1.0,21.435,0.994,1.0,23.856,0.892,1.0,395.692,215.737,1.0,241.368,215.737,1.0,372.018,1.0,358.647,372.018,1.0,408.581,1.0,384.365,408.581,1.0,8.402,1.0,6.534,8.402,1.0,100.794,100.74,1.0,1.377,0.0,1.0,1.036,2.307,1.0,-9999,-9999,126.649733333,1.0,465.452635667,1.0,207.7147255,1.0,27.936954375,1.0,432.422020833,1.0,351.74,1.0,22.337,22.134,22.071,21.76,21.226,19.681,1.0,1.0,1.0,1.0,1.0,1.0,14.208,4.22,3.302,4.004,1.0,1.0,1.0,1.0,0.386556,1.0,59.0392,1.0,63.9839,58.8998,68.3614,4.47697,8.32081,62.6313,1.0,67.8768,62.4835,72.5207,6.09394,9.61753,15.0,1,20,28,20,28,-2.70144,1.0,0.62665,0.66729,-2.69412,1.0,0.623453,0.664289,-2.4702,1.0,0.0681425,-2.84258,-2.79416,-2.75093,-2.65581,-2.36071,-2.33553,-1.38917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.73642,1.54167,1.0,0.94936,1.07761,-7.84584,7.44023,1.0,0.782182,0.795122,4.75334,1.53411,1.0,0.933854,1.06397,-7.84584,7.44023,1.0,0.78473,0.797629,4.23146,4.41229,4.54346,4.79425,5.38896,5.43201,7.1842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.88429,-7.86118,-7.84584,-7.74709,-7.66728,-7.57545,-7.42689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.29972,4.43527,4.68591,0.16068,3.08885,3.92441,3.94456,4.65262,4.91676,5.11067,7.23717,7.01641,7.1294,7.15611,0.0997202,5.84272,6.5932,6.78714,7.23317,7.34777,7.50584,8.38338,3.7295,4.17054,4.37576,0.127763,3.24166,3.50095,3.95628,4.31463,4.71859,4.73802,5.46838,6.51333,6.73895,6.93896,0.0656549,6.28504,6.51333,6.69283,6.88375,7.06789,7.17901,7.56467,8.31503,1.0
20130827,21.352,1.0,19.409,2.052,1.0,22.74,2.47,1.0,20.944,19.473,0.675,21.995,1.995,21.352,1.0,19.409,2.052,1.0,22.74,2.47,1.0,393.121,252.886,1.0,222.852,252.886,1.0,360.008,1.0,356.391,360.008,1.0,381.947,1.0,381.572,381.947,1.0,6.26,1.0,5.857,6.26,1.0,100.893,100.802,1.0,0.337,0.0,1.0,0.705,1.297,1.0,0.370725897436,0.8125,155.36163125,1.0,553.261179437,1.0,156.240720771,1.0,31.5997214583,1.0,425.097791667,1.0,364.15,1.0,21.731,21.561,21.619,21.441,21.047,19.643,1.0,1.0,1.0,1.0,1.0,1.0,12.775,4.173,3.289,3.988,1.0,1.0,1.0,1.0,0.0659574,1.0,63.5747,1.0,66.2015,63.39,73.0176,5.49804,9.00903,92.1735,1.0,95.9819,91.9057,105.864,7.28857,12.6566,15.0,1,20,28,20,28,-3.43642,0.979167,0.646294,0.667456,-3.35171,0.979167,0.651568,0.672564,-3.35753,0.989583,0.073736,-3.81973,-3.65077,-3.58957,-3.49557,-3.35171,-3.3173,-2.0265,1.0,1.0,0.979167,0.979167,0.979167,1.0,1.0,5.05644,2.09369,1.0,0.986918,1.00968,-9.28859,8.02705,0.964286,0.801839,0.84879,5.25236,2.20539,1.0,0.993023,1.01565,-9.28859,8.02705,0.964286,0.809604,0.85613,4.79578,4.97494,5.05644,5.16596,5.35804,5.4013,7.66415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.95781,-9.81139,-9.48338,-9.37925,-9.28859,-9.25461,-8.89129,1.0,1.0,0.964286,0.964286,0.964286,0.964286,1.0,4.19076,4.49819,4.459,0.133438,3.2582,3.92215,3.94762,4.3899,4.52968,4.71914,6.59432,7.73988,7.8499,7.81653,0.0779341,6.75377,7.39716,7.50173,7.88015,8.04476,8.04713,8.62082,3.427,3.8216,4.0099,0.133317,2.9527,3.24418,3.46516,3.97794,4.17808,4.25758,5.13742,7.59885,7.92654,8.13049,0.0618757,7.52071,7.70222,7.80344,8.18286,8.37091,8.39651,8.69338,8.04923,1.0
20130828,21.539,1.0,20.163,1.552,1.0,22.609,2.777,1.0,20.455,19.126,1.575,21.489,1.859,21.539,1.0,20.163,1.552,1.0,22.609,2.777,1.0,390.526,256.729,1.0,229.812,256.729,1.0,370.107,1.0,355.867,370.107,1.0,408.022,1.0,380.923,408.022,1.0,5.947,1.0,4.929,5.947,1.0,101.075,101.006,1.0,3.356,0.202,1.0,0.957,1.224,1.0,0.339500714286,0.875,167.299844792,1.0,564.772927313,1.0,131.437689979,1.0,31.9024468958,1.0,426.7528125,1.0,358.115,1.0,21.959,21.713,21.6,21.3,20.84,19.59,1.0,1.0,1.0,1.0,1.0,1.0,11.682,4.106,3.258,3.962,1.0,1.0,1.0,1.0,1.77839,1.0,54.3885,1.0,56.6357,54.2305,62.4669,4.3836,7.51626,104.565,1.0,108.886,104.261,120.097,6.91903,13.6258,15.0,1,21,27,21,27,-3.75179,1.0,0.647753,0.668469,-3.51681,1.0,0.65195,0.672537,-3.51457,0.995313,0.0804667,-3.90785,-3.84706,-3.78468,-3.67843,-3.54076,-3.51681,-2.04849,0.979167,1.0,1.0,0.979167,1.0,1.0,1.0,3.89951,1.45689,1.0,0.987524,1.06436,-9.46033,9.06353,1.0,0.800932,0.816456,4.37631,1.69662,1.0,0.989121,1.06584,-9.42862,9.14468,1.0,0.809687,0.825045,3.5664,3.89951,4.06402,4.18943,4.5769,4.69365,7.00153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.72805,-9.70716,-9.69616,-9.59027,-9.46033,-9.39025,-9.02883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.32535,4.76079,4.49485,0.126326,3.48743,3.98264,4.06493,4.32535,4.68952,4.79728,6.41461,8.1671,8.2776,8.00942,0.0640937,7.21497,7.65305,7.79456,7.90241,8.22923,8.40511,8.57371,3.66074,3.90829,3.91393,0.149972,3.04255,3.23759,3.50553,3.7805,4.04226,4.25701,4.76136,7.67746,7.94953,7.90827,0.0542479,7.39801,7.53525,7.73156,7.94953,8.11569,8.18659,8.34765,8.15162,1.0
20130829,21.668,1.0,19.666,2.32,1.0,23.224,2.955,1.0,20.172,18.575,0.85,21.414,1.615,21.668,1.0,19.666,2.32,1.0,23.224,2.955,1.0,387.907,262.591,1.0,203.723,262.591,1.0,362.923,1.0,364.503,362.923,1.0,401.266,1.0,391.614,401.266,1.0,5.834,1.0,3.275,5.834,1.0,101.563,101.418,1.0,12.182,0.0,1.0,0.974,1.376,1.0,0.246966538462,0.541666666667,165.255992708,1.0,577.128639917,1.0,128.719387271,1.0,33.0337604167,1.0,426.483375,1.0,365.541,1.0,21.976,21.726,21.585,21.251,20.735,19.524,1.0,1.0,1.0,1.0,1.0,1.0,10.735,4.051,3.249,3.938,1.0,1.0,1.0,1.0,1.87866,1.0,55.147,1.0,57.4256,54.9868,63.3381,4.24796,7.50802,79.8321,1.0,83.1306,79.6001,91.6896,6.87621,11.2959,15.0,1,21,27,21,27,-3.31412,1.0,0.649685,0.689326,-3.20627,1.0,0.653319,0.692753,-3.3543,0.988542,0.0706766,-3.6783,-3.66705,-3.58454,-3.48622,-3.43641,-3.20627,-2.07341,1.0,0.979167,0.979167,1.0,0.979167,1.0,0.958333,5.2253,2.03287,1.0,0.951224,0.978698,-9.74171,8.69254,1.0,0.831518,0.855766,5.48776,2.2058,1.0,0.959813,0.987047,-9.76107,8.76403,1.0,0.833901,0.858082,4.49992,4.7922,4.87955,5.03546,5.21915,5.25273,7.47299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.1323,-10.01,-9.94176,-9.91275,-9.72248,-9.60542,-9.36439,1.0,0.962963,1.0,1.0,0.962963,0.962963,0.925926,4.45507,5.01911,4.52929,0.122846,3.45141,4.02401,4.14351,4.21081,4.66082,5.0617,6.22068,7.94129,8.22537,7.88359,0.0711018,7.0974,7.44803,7.63089,7.85594,8.09031,8.27681,8.54706,3.85465,4.16051,3.99262,0.150508,3.07034,3.19396,3.54201,3.91221,4.22663,4.34469,4.82944,7.79326,8.20044,7.95058,0.0664666,7.26808,7.38518,7.78428,8.01739,8.243,8.33573,8.38713,8.16581,1.0
20130830,22.684,1.0,20.209,2.327,1.0,24.609,3.284,1.0,21.305,19.255,1.761,22.899,2.66,22.684,1.0,20.209,2.327,1.0,24.609,3.284,1.0,385.264,258.727,1.0,221.783,258.727,1.0,360.174,1.0,364.851,360.174,1.0,402.166,1.0,392.044,402.166,1.0,9.358,1.0,5.995,9.358,1.0,101.639,101.424,1.0,0.001,0.0,1.0,1.307,1.416,1.0,0.223182413793,0.604166666667,152.66214375,1.0,567.821538313,1.0,130.819718354,1.0,34.0854216667,1.0,431.3396875,1.0,373.797,1.0,22.12,21.84,21.648,21.261,20.678,19.473,1.0,1.0,1.0,1.0,1.0,1.0,9.964,3.993,3.232,3.914,1.0,1.0,1.0,1.0,2.06921,1.0,80.7051,1.0,83.7514,80.4706,92.6923,7.32825,11.6526,72.9829,1.0,75.7378,72.7708,83.8232,7.25866,10.9459,15.0,1,21,27,21,27,-2.50027,0.958333,0.625281,0.65449,-2.38624,0.958333,0.62663,0.655779,-2.48915,0.971354,0.0586096,-2.94372,-2.76162,-2.69825,-2.54703,-2.44713,-2.37493,-1.47626,0.958333,0.958333,1.0,0.958333,1.0,1.0,0.916667,4.82481,1.59965,1.0,0.914545,0.958799,-8.03597,6.28123,0.925926,0.800939,0.813229,5.05608,1.81888,1.0,0.907634,0.952209,-8.0205,6.35156,0.925926,0.80875,0.820924,3.83532,4.33368,4.55957,4.6924,4.85719,4.90954,6.87915,1.0,1.0,1.0,1.0,1.0,1.0,0.952381,-8.21799,-8.16884,-8.1281,-8.03577,-7.93796,-7.88715,-7.87738,1.0,1.0,0.925926,0.925926,1.0,1.0,1.0,4.64873,5.35812,4.63813,0.130685,3.26856,3.98324,4.08045,4.34023,4.76443,5.37064,6.23954,7.30062,7.74437,7.12727,0.081886,6.23898,6.74486,6.80703,6.98168,7.30062,7.74638,7.85609,4.09936,4.6335,4.37418,0.131057,3.43521,3.46524,3.67701,4.43457,4.63275,4.65355,5.11239,6.57023,7.11524,6.86071,0.0730503,6.05458,6.28567,6.57023,6.91908,7.12443,7.17654,7.23536,8.23226,1.0
20130831,21.959,1.0,19.822,1.819,1.0,23.621,3.35,1.0,21.733,19.328,1.431,23.604,3.061,21.959,1.0,19.822,1.819,1.0,23.621,3.35,1.0,382.599,262.334,1.0,251.802,262.334,1.0,348.369,1.0,352.181,348.369,1.0,392.815,1.0,376.36,392.815,1.0,9.104,1.0,7.837,9.104,1.0,101.665,101.509,1.0,0.0,0.0,1.0,1.097,1.43,1.0,0.2414703125,0.666666666667,148.504314167,1.0,567.762477979,1.0,122.103196042,1.0,34.5808189583,1.0,426.663458333,1.0,372.918,1.0,21.998,21.748,21.606,21.245,20.646,19.422,1.0,1.0,1.0,1.0,1.0,1.0,9.27,3.939,3.207,3.888,1.0,1.0,1.0,1.0,1.12757,1.0,58.5749,1.0,60.7859,58.4047,67.2751,4.73683,8.10404,69.7427,1.0,72.3752,69.54,80.1016,6.86755,10.4144,15.0,1,21,27,21,27,-2.46373,0.958333,0.593449,0.659619,-2.42884,0.958333,0.592517,0.65878,-2.51551,0.947396,0.0703804,-3.14653,-2.90733,-2.73639,-2.62979,-2.40829,-2.33143,-1.49158,0.916667,0.979167,0.979167,0.979167,0.958333,0.979167,0.8125,3.81747,1.82774,1.0,0.814943,0.94661,-7.18988,6.72741,0.925926,0.794892,0.821044,4.03666,2.25701,1.0,0.802363,0.935802,-7.3006,6.60658,0.925926,0.800573,0.826545,2.8748,3.29451,3.76025,3.86649,4.03666,4.25771,6.28039,0.904762,1.0,1.0,1.0,1.0,1.0,0.666667,-7.64363,-7.62258,-7.56443,-7.51098,-7.3006,-7.21144,-7.18168,1.0,1.0,0.962963,0.962963,0.925926,0.925926,0.962963,4.72024,5.543,4.6022,0.129243,3.22084,3.88911,4.13188,4.41969,4.78564,5.54609,5.829,7.28381,7.97184,7.11771,0.0891674,6.36042,6.52108,6.77275,7.10144,7.22783,7.35891,8.20799,3.87678,4.43208,4.09111,0.115833,3.25314,3.36423,3.49038,4.15421,4.29111,4.40823,4.80626,6.55675,7.06265,6.78449,0.0717151,6.14413,6.20764,6.45892,6.85879,7.02179,7.06265,7.09211,8.17921,1.0
