TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.972,12.072,2.281,17.639,4.797,14.972,0.0,12.072,2.281,0.0,17.639,4.797,0.0,333.004,96.864,0.520833,247.187,247.187,0.520833,-9999,-9999,319.906,319.906,0.0,-9999,-9999,314.705,314.705,0.0,-9999,-9999,7.815,7.815,0.0,101.784,101.784,0.0,0.0,0.0,0.0,4.088,4.088,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,25.221,-9999,-9999,-9999,-9999,8.4512,0.0,13.7494,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99369,0.349836,0.0,-9999,-9999,1.38411,1.15971,0.0,-9999,-9999,2.99369,0.349836,0.0,-9999,-9999,1.12364,1.45893,0.0,-9999,-9999,2.71427,2.76903,2.76903,2.99369,3.08995,3.08995,3.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00935,1.12364,1.30242,1.62597,1.68863,1.7062,1.78187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82081,4.93113,4.80633,0.0207531,4.66972,4.70452,4.71606,4.78078,4.92335,4.93113,4.96346,2.44154,2.83523,2.5096,0.0360997,2.24467,2.30252,2.35238,2.47066,2.69888,2.81911,2.83602,1.55469,2.52817,1.30375,0.0971694,0.385195,0.659559,0.716808,1.51473,1.57228,1.83441,2.50338,0.207727,2.07342,0.223251,0.096029,0.0,0.0,0.0,0.0,0.0174457,0.139929,2.02151,-9999,-9999
20130317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.45,11.167,1.474,15.551,3.918,13.45,0.0,11.167,1.474,0.0,15.551,3.918,0.0,335.8,102.583,0.520833,246.284,246.284,0.520833,-9999,-9999,308.217,308.217,0.0,-9999,-9999,302.393,302.393,0.0,-9999,-9999,7.067,7.067,0.0,101.922,101.922,0.0,0.0,0.0,0.0,3.871,3.871,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,29.2552,-9999,-9999,-9999,-9999,9.94395,0.0,16.165,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7181,0.600468,0.0,-9999,-9999,2.01435,1.3114,0.0,-9999,-9999,3.7181,0.600468,0.0,-9999,-9999,1.62333,1.73261,0.0,-9999,-9999,3.58533,3.58533,3.58533,3.62747,3.7181,3.7181,3.7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62333,1.67191,1.84366,1.97237,2.05102,2.06872,2.10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31862,4.39823,4.29719,0.0152238,4.17766,4.21531,4.21824,4.26547,4.39382,4.39823,4.4165,1.31201,1.67206,1.43464,0.0191945,1.29809,1.31201,1.35172,1.40462,1.48145,1.58159,1.67206,1.40825,2.30136,1.15545,0.0899802,0.34997,0.54422,0.591445,1.36126,1.41773,1.61965,2.27879,0.206912,2.06178,0.222068,0.0955039,0.0,0.0,0.0,0.0,0.0173808,0.139389,2.01061,-9999,-9999
20130318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.504,11.186,1.931,15.636,4.229,13.504,0.0,11.186,1.931,0.0,15.636,4.229,0.0,338.588,109.271,0.520833,202.748,202.748,0.520833,-9999,-9999,331.341,331.341,0.0,-9999,-9999,326.751,326.751,0.0,-9999,-9999,6.207,6.207,0.0,101.833,101.833,0.0,0.0,0.0,0.0,2.283,2.283,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,30.2815,-9999,-9999,-9999,-9999,10.5386,0.0,17.113,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04614,0.366556,0.0,-9999,-9999,1.85743,1.19088,0.0,-9999,-9999,3.04614,0.366556,0.0,-9999,-9999,1.43189,1.60417,0.0,-9999,-9999,2.91337,2.91337,2.91337,3.04614,3.04614,3.05596,3.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43189,1.51595,1.70326,1.80951,1.85606,1.85858,1.88122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34577,4.42758,4.32497,0.0155798,4.20442,4.24174,4.24533,4.28808,4.4229,4.42758,4.44691,1.82657,2.13899,1.87712,0.0205478,1.73218,1.76079,1.77992,1.83962,1.94535,2.03542,2.13899,1.41577,2.31271,1.16396,0.0902678,0.351752,0.552051,0.599955,1.36944,1.4258,1.63195,2.29003,0.170723,1.72546,0.185359,0.0798278,0.0,0.0,0.0,0.0,0.0143164,0.114945,1.6795,-9999,-9999
20130319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.295,11.401,1.881,15.039,2.915,13.295,0.0,11.401,1.881,0.0,15.039,2.915,0.0,341.366,96.864,0.520833,191.238,191.238,0.520833,-9999,-9999,346.707,346.707,0.0,-9999,-9999,342.937,342.937,0.0,-9999,-9999,5.288,5.288,0.0,101.976,101.976,0.0,1.266,1.266,0.0,2.4,2.4,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,24.6591,-9999,-9999,-9999,-9999,8.4512,0.0,13.6438,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99369,0.349836,0.0,-9999,-9999,1.38411,1.15971,0.0,-9999,-9999,2.99369,0.349836,0.0,-9999,-9999,1.12364,1.45893,0.0,-9999,-9999,2.71427,2.76903,2.76903,2.99369,3.08995,3.08995,3.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00935,1.12364,1.30242,1.62597,1.68863,1.7062,1.78187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25088,4.32521,4.22793,0.0143977,4.11096,4.14938,4.15071,4.20851,4.3214,4.32521,4.34092,1.87161,2.22931,1.93119,0.0317302,1.68591,1.72864,1.80224,1.88109,2.10357,2.21505,2.2301,1.38932,2.27262,1.13415,0.0892635,0.345472,0.524635,0.570161,1.34079,1.39748,1.58918,2.25033,0.161101,1.63288,0.17532,0.0755252,0.0,0.0,0.0,0.0,0.0135051,0.108455,1.58876,-9999,-9999
20130320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.961,11.712,0.873,12.19,0.42,11.961,0.0,11.712,0.873,0.0,12.19,0.42,0.0,344.134,102.583,0.520833,28.993,28.993,0.520833,-9999,-9999,378.914,378.914,0.0,-9999,-9999,376.862,376.862,0.0,-9999,-9999,2.018,2.018,0.0,101.995,101.995,0.0,3.515,3.515,0.0,2.896,2.896,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,28.4671,-9999,-9999,-9999,-9999,9.94395,0.0,15.9645,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7181,0.600468,0.0,-9999,-9999,2.01435,1.3114,0.0,-9999,-9999,3.7181,0.600468,0.0,-9999,-9999,1.62333,1.73261,0.0,-9999,-9999,3.58533,3.58533,3.58533,3.62747,3.7181,3.7181,3.7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62333,1.67191,1.84366,1.97237,2.05102,2.06872,2.10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82207,3.87152,3.79392,0.0111338,3.69118,3.72608,3.7316,3.8183,3.86599,3.871,3.87152,0.81546,1.14534,0.931372,0.0156703,0.811326,0.845228,0.857936,0.894987,0.968598,1.0411,1.14534,1.26337,2.07695,1.00964,0.0830684,0.31512,0.432298,0.500141,1.20976,1.26978,1.38324,2.05658,0.0246824,0.268078,0.0284206,0.0123242,0.0,0.0,0.0,0.0,0.00205284,0.0165729,0.258382,-9999,-9999
20130321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.967,11.335,1.752,14.467,3.219,12.967,0.0,11.335,1.752,0.0,14.467,3.219,0.0,346.889,109.271,0.520833,249.58,249.517,0.520833,-9999,-9999,320.951,320.951,0.0,-9999,-9999,315.807,315.807,0.0,-9999,-9999,6.103,6.103,0.0,101.834,101.834,0.0,0.243,0.243,0.0,4.558,4.558,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,29.7712,-9999,-9999,-9999,-9999,10.5386,0.0,16.8246,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04614,0.366556,0.0,-9999,-9999,1.85743,1.19088,0.0,-9999,-9999,3.04614,0.366556,0.0,-9999,-9999,1.43189,1.60417,0.0,-9999,-9999,2.91337,2.91337,2.91337,3.04614,3.04614,3.05596,3.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43189,1.51595,1.70326,1.80951,1.85606,1.85858,1.88122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15414,4.22343,4.1303,0.0136133,4.01642,4.0551,4.0551,4.12152,4.22015,4.22343,4.23694,1.63494,1.93484,1.68245,0.0188105,1.55384,1.56813,1.59309,1.64391,1.71243,1.82545,1.93484,1.36048,2.22752,1.10666,0.087735,0.338495,0.505708,0.549591,1.31103,1.3674,1.54898,2.20568,0.209641,2.09001,0.225086,0.0968067,0.0,0.0,0.0,0.0,0.0176092,0.141225,2.03798,-9999,-9999
20130322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.971,11.245,1.768,14.558,3.554,12.971,0.0,11.245,1.768,0.0,14.558,3.554,0.0,349.633,96.864,0.520833,273.531,273.282,0.520833,-9999,-9999,283.599,283.599,0.0,-9999,-9999,276.462,276.462,0.0,-9999,-9999,9.887,9.887,0.0,101.799,101.799,0.0,0.0,0.0,0.0,6.519,6.519,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,24.248,-9999,-9999,-9999,-9999,8.4512,0.0,13.4164,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99369,0.349836,0.0,-9999,-9999,1.38411,1.15971,0.0,-9999,-9999,2.99369,0.349836,0.0,-9999,-9999,1.12364,1.45893,0.0,-9999,-9999,2.71427,2.76903,2.76903,2.99369,3.08995,3.08995,3.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00935,1.12364,1.30242,1.62597,1.68863,1.7062,1.78187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16307,4.23335,4.13958,0.0137502,4.0253,4.06378,4.06411,4.12834,4.22995,4.23335,4.24736,1.7838,2.13746,1.84284,0.031281,1.60025,1.64097,1.70213,1.79449,2.01212,2.12338,2.13824,1.36276,2.23081,1.10972,0.087776,0.33902,0.509126,0.553305,1.31367,1.36994,1.55337,2.20894,0.229385,2.273,0.245068,0.105337,0.0,0.0,0.0,0.0,0.0192817,0.154563,2.21818,-9999,-9999
20130323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.706,10.124,2.029,15.082,4.492,12.706,0.0,10.124,2.029,0.0,15.082,4.492,0.0,352.364,102.583,0.520833,265.397,265.022,0.520833,-9999,-9999,298.43,298.43,0.0,-9999,-9999,292.084,292.084,0.0,-9999,-9999,8.971,8.971,0.0,101.908,101.908,0.0,0.0,0.0,0.0,3.913,3.913,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,27.9818,-9999,-9999,-9999,-9999,9.94395,0.0,15.6924,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7181,0.600468,0.0,-9999,-9999,2.01435,1.3114,0.0,-9999,-9999,3.7181,0.600468,0.0,-9999,-9999,1.62333,1.73261,0.0,-9999,-9999,3.58533,3.58533,3.58533,3.62747,3.7181,3.7181,3.7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62333,1.67191,1.84366,1.97237,2.05102,2.06872,2.10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12716,4.19851,4.10481,0.0138421,3.99105,4.02865,4.0296,4.08931,4.1949,4.19851,4.2134,1.12055,1.47233,1.24226,0.0180551,1.10945,1.13198,1.16026,1.21434,1.2931,1.37849,1.47233,1.34991,2.2092,1.10261,0.0866351,0.335767,0.511851,0.556267,1.302,1.35739,1.54227,2.18753,0.222546,2.21096,0.238266,0.10244,0.0,0.0,0.0,0.0,0.018701,0.149939,2.15692,-9999,-9999
20130324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.614,10.923,1.74,16.089,4.652,13.614,0.0,10.923,1.74,0.0,16.089,4.652,0.0,355.081,109.271,0.520833,265.484,264.981,0.520833,-9999,-9999,313.73,313.73,0.0,-9999,-9999,308.2,308.2,0.0,-9999,-9999,6.996,6.996,0.0,101.741,101.741,0.0,0.0,0.0,0.0,2.368,2.368,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,29.2608,-9999,-9999,-9999,-9999,10.5386,0.0,16.5362,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04614,0.366556,0.0,-9999,-9999,1.85743,1.19088,0.0,-9999,-9999,3.04614,0.366556,0.0,-9999,-9999,1.43189,1.60417,0.0,-9999,-9999,2.91337,2.91337,2.91337,3.04614,3.04614,3.05596,3.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43189,1.51595,1.70326,1.80951,1.85606,1.85858,1.88122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39511,4.48084,4.37546,0.0162352,4.25302,4.28976,4.29455,4.32941,4.47571,4.48084,4.50208,1.87591,2.19225,1.92761,0.021133,1.77351,1.81096,1.82913,1.89147,1.99444,2.09059,2.19225,1.42951,2.33353,1.17957,0.0907863,0.355012,0.566587,0.615766,1.38434,1.44052,1.65424,2.31065,0.22253,2.21193,0.238348,0.10248,0.0,0.0,0.0,0.0,0.0186984,0.149925,2.15772,-9999,-9999
20130325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.638,10.165,1.34,14.914,3.715,12.638,0.0,10.165,1.34,0.0,14.914,3.715,0.0,357.784,96.864,0.520833,260.475,259.909,0.520833,-9999,-9999,311.998,311.998,0.0,-9999,-9999,306.376,306.376,0.0,-9999,-9999,5.457,5.457,0.0,101.55,101.55,0.0,0.0,0.0,0.0,2.547,2.547,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,24.0068,-9999,-9999,-9999,-9999,8.4512,0.0,13.2829,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99369,0.349836,0.0,-9999,-9999,1.38411,1.15971,0.0,-9999,-9999,2.99369,0.349836,0.0,-9999,-9999,1.12364,1.45893,0.0,-9999,-9999,2.71427,2.76903,2.76903,2.99369,3.08995,3.08995,3.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00935,1.12364,1.30242,1.62597,1.68863,1.7062,1.78187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08225,4.14953,4.05863,0.0132631,3.94666,3.98464,3.98496,4.05287,4.14641,4.14953,4.16241,1.70297,2.05363,1.76189,0.0309301,1.52161,1.56068,1.619,1.71501,1.92857,2.03969,2.05442,1.33778,2.19112,1.08805,0.0862602,0.332916,0.49739,0.540551,1.28855,1.34423,1.52136,2.16963,0.21833,2.17382,0.234169,0.1007,0.0,0.0,0.0,0.0,0.0183417,0.147085,2.12008,-9999,-9999
20130326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.339,9.446,2.493,14.999,3.25,12.339,0.0,9.446,2.493,0.0,14.999,3.25,0.0,360.47,102.583,0.520833,250.908,250.216,0.520833,-9999,-9999,324.747,324.747,0.0,-9999,-9999,319.805,319.805,0.0,-9999,-9999,5.041,5.041,0.0,101.561,101.561,0.0,0.0,0.0,0.0,2.7,2.7,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,27.8608,-9999,-9999,-9999,-9999,9.94395,0.0,15.6245,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7181,0.600468,0.0,-9999,-9999,2.01435,1.3114,0.0,-9999,-9999,3.7181,0.600468,0.0,-9999,-9999,1.62333,1.73261,0.0,-9999,-9999,3.58533,3.58533,3.58533,3.62747,3.7181,3.7181,3.7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62333,1.67191,1.84366,1.97237,2.05102,2.06872,2.10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01064,4.07513,3.98681,0.0128245,3.87696,3.91419,3.91513,3.98625,4.07227,4.07513,4.08692,1.00403,1.34896,1.12426,0.0171913,0.999432,1.02871,1.04374,1.09686,1.17047,1.25201,1.34896,1.31573,2.15611,1.06847,0.0849705,0.327531,0.485948,0.528116,1.26632,1.32152,1.49279,2.13496,0.210303,2.10105,0.226188,0.0973008,0.0,0.0,0.0,0.0,0.0176601,0.141659,2.0482,-9999,-9999
20130327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.723,10.872,2.003,14.426,2.368,12.723,0.0,10.872,2.003,0.0,14.426,2.368,0.0,363.142,109.271,0.520833,150.16,149.626,0.520833,-9999,-9999,350.244,350.244,0.0,-9999,-9999,346.662,346.662,0.0,-9999,-9999,4.057,4.057,0.0,101.57,101.57,0.0,0.0,0.0,0.0,2.447,2.447,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,29.2923,-9999,-9999,-9999,-9999,10.5386,0.0,16.554,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04614,0.366556,0.0,-9999,-9999,1.85743,1.19088,0.0,-9999,-9999,3.04614,0.366556,0.0,-9999,-9999,1.43189,1.60417,0.0,-9999,-9999,2.91337,2.91337,2.91337,3.04614,3.04614,3.05596,3.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43189,1.51595,1.70326,1.80951,1.85606,1.85858,1.88122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07732,4.14217,4.05255,0.0129717,3.94122,3.97904,3.98025,4.0534,4.13937,4.14217,4.15368,1.55811,1.85359,1.6047,0.0182483,1.47799,1.50001,1.51824,1.56906,1.62611,1.7422,1.85359,1.33789,2.1924,1.0843,0.0866196,0.333048,0.489061,0.5315,1.28749,1.34372,1.51647,2.1709,0.126523,1.3134,0.140402,0.0606234,0.0,0.0,0.0,0.0,0.0105765,0.0850967,1.27387,-9999,-9999
