TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20131022,13.606,1.0,13.592,0.321,1.0,13.623,0.229,1.0,14.73,14.037,0.32,15.548,0.78,13.606,1.0,13.592,0.321,1.0,13.623,0.229,1.0,215.582,10.696,1.0,42.908,10.696,1.0,382.723,1.0,377.746,382.723,1.0,375.478,1.0,388.102,375.478,1.0,1.58,1.0,2.689,1.58,1.0,99.049,99.225,1.0,9.379,10.85,1.0,1.231,0.76,1.0,0.170017142857,0.729166666667,8.66906094792,1.0,22.2339348542,1.0,1.25857914583,1.0,383.394708333,1.0,403.697,1.0,13.328,13.386,12.938,12.911,13.111,13.29,1.0,1.0,1.0,1.0,1.0,1.0,24.313,19.896,21.137,18.478,1.0,1.0,1.0,1.0,0.77875,1.0,-2.13779,1.0,-3.90401,-5.34893,-3.50631,0.690265,1.53042,-5.92001,1.0,-10.811,-14.8123,-9.70972,2.35796,4.45729,6.0,1,26,22,26,22,4.89982,1.0,0.398614,0.747491,4.9808,1.0,0.414531,0.756098,4.30567,0.999479,0.0722569,3.58171,3.59921,3.87131,4.37226,4.54307,4.86388,4.91094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.25583,0.0258523,1.0,0.520094,0.84721,4.09045,0.988644,1.0,0.569726,0.857575,5.25418,0.0259265,1.0,0.541199,0.860327,4.26266,0.854842,1.0,0.592044,0.872561,3.9882,4.10449,4.37244,5.04715,5.38193,5.44204,5.52326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.66519,2.71093,2.81723,3.12544,3.53093,3.99287,4.26266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.20067,4.38238,4.47232,0.102795,3.77362,3.87402,4.02286,4.17419,5.15311,5.23087,5.43375,-0.590139,-0.627931,0.172891,0.0996391,-0.740145,-0.590139,-0.169643,0.23762,0.65057,0.850694,0.893444,4.26295,6.30676,5.25113,0.169044,2.81913,4.16535,4.2644,5.21673,6.09016,6.40548,6.75576,0.864785,1.39687,0.964132,0.0379105,0.492348,0.663318,0.796261,0.958403,1.11249,1.2261,1.2736,5.44659,1.0
20131023,14.723,1.0,14.481,0.525,1.0,15.009,0.202,1.0,15.722,15.347,0.522,16.166,0.315,14.723,1.0,14.481,0.525,1.0,15.009,0.202,1.0,212.699,6.035,1.0,5.586,6.035,1.0,388.543,1.0,395.28,388.543,1.0,385.603,1.0,408.807,385.603,1.0,1.571,1.0,2.442,1.571,1.0,98.721,98.808,1.0,65.246,54.33,1.0,1.725,0.864,1.0,0.155642258065,0.645833333333,4.74017545833,1.0,13.1061570208,1.0,0.60690651875,1.0,389.215333333,1.0,403.345,1.0,14.014,13.976,13.31,13.133,13.169,13.258,1.0,1.0,1.0,1.0,1.0,1.0,30.691,21.918,25.731,18.944,1.0,1.0,1.0,1.0,2.06,1.0,-1.90649,1.0,-3.48161,-4.7702,-3.12694,0.718881,1.41444,-6.46459,1.0,-11.8055,-16.1749,-10.6029,2.31834,4.73661,5.0,1,26,22,26,22,5.4494,1.0,0.407368,0.760762,5.4494,1.0,0.421852,0.768616,4.99388,1.0,0.0887751,3.67648,4.18522,4.70309,5.18556,5.4494,5.47022,5.53425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.27772,0.106812,1.0,0.531562,0.913062,5.22008,0.505364,1.0,0.582178,0.784581,5.27772,0.106812,1.0,0.55263,0.925486,5.22008,0.505364,1.0,0.600101,0.797971,3.18844,3.94585,4.47002,4.95151,5.35236,5.4306,5.45574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.96166,4.13616,4.55479,4.88597,5.11848,5.18808,5.22008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.50991,4.26031,4.66491,0.117784,3.94175,4.01939,4.15887,4.28644,5.2981,5.55752,5.93485,-1.20537,-1.22608,-0.295561,0.108326,-1.39005,-1.19738,-0.973709,-0.259498,0.160093,0.32883,0.470692,5.24601,6.96526,5.92797,0.200536,2.9338,4.69643,4.88867,6.08844,6.83882,7.11391,7.43082,0.537771,0.843631,0.579516,0.0243847,0.291972,0.382889,0.502373,0.575663,0.651496,0.694469,0.86284,5.85317,1.0
20131024,14.935,1.0,14.954,0.518,1.0,14.914,0.966,1.0,15.567,14.513,1.03,16.813,2.241,14.935,1.0,14.954,0.518,1.0,14.914,0.966,1.0,209.841,25.897,1.0,100.369,25.897,1.0,387.57,1.0,355.697,387.57,1.0,385.062,1.0,362.067,385.062,1.0,1.869,1.0,3.84,1.869,1.0,98.991,99.108,1.0,10.413,0.19,1.0,0.935,0.827,1.0,0.181929714286,0.729166666667,20.7177281667,1.0,51.4280988542,1.0,2.18257340833,1.0,390.4089375,1.0,405.388,1.0,14.348,14.337,13.633,13.429,13.304,13.24,1.0,1.0,1.0,1.0,1.0,1.0,27.067,21.353,26.812,21.524,1.0,1.0,1.0,1.0,2.01938,1.0,-0.243267,1.0,-0.481232,-9999,-9999,1.04763,-9999,-4.44402,1.0,-8.34081,-9999,-9999,2.17354,-9999,5.0,2,26,22,26,22,3.82423,1.0,0.422969,0.456061,3.87521,1.0,0.439024,0.47099,3.5144,0.963542,0.0304998,3.12757,3.34286,3.41035,3.51228,3.60213,3.68397,3.82423,1.0,1.0,0.9375,0.875,0.875,1.0,1.0,4.83712,1.56616,1.0,0.520232,0.626425,2.32386,3.38335,1.0,0.642528,0.836171,4.83712,1.56616,1.0,0.550455,0.651742,2.43103,3.43755,1.0,0.654845,0.845673,4.14383,4.25637,4.2928,4.51528,4.93842,4.95427,5.11805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.26476,1.3635,1.41417,2.16314,2.40242,2.43372,2.44368,0.727273,1.0,1.0,1.0,1.0,1.0,1.0,4.75889,4.71106,4.8978,0.105242,4.15713,4.27914,4.43174,4.67825,5.18714,5.68629,6.09708,0.791988,0.817968,1.40015,0.11313,0.656241,0.817326,0.862373,1.10973,1.81234,2.40138,2.65847,5.85806,7.17496,6.17732,0.217535,2.99414,4.84182,5.26697,6.1706,7.10254,7.39202,7.69312,2.30793,2.37303,1.93763,0.0785715,0.999372,1.30411,1.61644,1.89909,2.21113,2.31586,2.63727,6.05854,1.0
20131025,15.362,1.0,14.531,0.857,1.0,16.345,2.087,1.0,14.983,14.347,0.644,15.735,1.09,15.362,1.0,14.531,0.857,1.0,16.345,2.087,1.0,207.009,73.679,1.0,55.71,73.679,1.0,371.763,1.0,364.842,371.763,1.0,348.438,1.0,372.865,348.438,1.0,2.604,1.0,3.38,2.604,1.0,99.203,99.348,1.0,3.929,0.0,1.0,0.951,0.445,1.0,0.113983333333,0.625,45.5796452083,1.0,141.770872146,1.0,7.11986114583,1.0,392.35525,1.0,413.522,1.0,14.47,14.436,13.743,13.555,13.426,13.252,1.0,1.0,1.0,1.0,1.0,1.0,25.562,20.69,25.141,24.448,1.0,1.0,1.0,1.0,1.885,1.0,10.0191,1.0,19.566,-9999,-9999,1.56647,-9999,5.95926,1.0,10.8827,-9999,-9999,2.28299,-9999,4.0,2,26,22,26,22,2.63612,0.958333,0.426169,0.788161,2.64723,0.958333,0.440259,0.795868,1.9157,0.956771,0.082057,1.15817,1.3101,1.5102,1.85166,2.11889,2.63612,2.87181,1.0,1.0,1.0,0.875,1.0,0.958333,0.958333,5.26454,0.0854399,1.0,0.500679,0.772206,-0.679295,3.83393,0.909091,0.672853,1.01264,5.26454,0.0854399,1.0,0.541776,0.799465,-0.655919,3.88834,0.909091,0.668476,1.00974,3.94663,4.08875,4.41171,4.72445,5.19426,5.26454,5.41704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.28734,-2.19285,-2.03847,-1.92031,-1.12848,-0.679295,-0.363974,1.0,0.681818,1.0,0.727273,1.0,0.909091,0.909091,5.07584,5.37032,5.24985,0.0997687,4.26349,4.68396,4.84564,5.09787,5.5933,5.88469,6.36488,2.63654,2.52576,3.363,0.104503,2.45585,2.59265,2.72675,3.36435,3.54807,4.19945,4.40105,6.65301,7.52708,6.44082,0.227433,3.06746,5.10974,5.35811,6.48677,7.41177,7.73034,8.43052,5.6596,3.87913,3.73851,0.159213,2.07801,2.70823,3.06734,3.50658,4.23945,4.62031,5.6596,6.13948,1.0
20131026,15.219,1.0,13.763,1.41,1.0,17.09,2.811,1.0,16.065,14.476,1.552,18.107,2.821,15.219,1.0,13.763,1.41,1.0,17.09,2.811,1.0,204.205,110.193,1.0,113.796,110.193,1.0,359.804,1.0,349.668,359.804,1.0,377.607,1.0,354.947,377.607,1.0,3.412,1.0,4.234,3.412,1.0,99.266,99.371,1.0,0.791,0.0,1.0,0.753,0.596,1.0,0.118779310345,0.604166666667,67.9521202646,1.0,207.505860667,1.0,10.1354073396,1.0,391.460958333,1.0,415.15,1.0,14.362,14.394,13.8,13.65,13.524,13.284,1.0,1.0,1.0,1.0,1.0,1.0,25.028,20.495,24.608,26.392,1.0,1.0,1.0,1.0,1.10542,1.0,12.2303,1.0,23.3716,-9999,-9999,1.70152,-9999,13.6568,1.0,25.2323,-9999,-9999,2.58215,-9999,4.0,2,27,21,27,21,1.87449,0.791667,0.433834,0.793633,1.88623,0.791667,0.44477,0.799663,1.13713,0.804687,0.0849684,0.237336,0.54537,0.689462,1.11854,1.475,1.87449,1.98143,0.6875,0.708333,0.75,0.770833,0.791667,0.791667,0.770833,5.21094,0.280657,1.0,0.50187,0.814977,-2.57098,4.23662,0.52381,0.70481,1.39578,5.21094,0.280657,1.0,0.536543,0.836775,-2.54512,4.32141,0.52381,0.695594,1.39115,3.82232,3.9267,4.36272,4.68924,5.02776,5.21094,5.34895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.57938,-4.95465,-4.77359,-3.14484,-2.59026,-2.54512,-2.44423,0.285714,0.380952,0.428571,0.666667,0.619048,0.52381,0.571429,5.25077,5.89343,5.46175,0.0964673,4.30445,4.73565,5.06813,5.30162,5.8924,5.93735,6.4116,3.89271,3.85914,4.33966,0.126332,3.6444,3.75182,3.8261,3.9153,4.56732,5.5641,5.82143,6.33271,7.58925,6.36234,0.216616,3.10495,5.1336,5.37378,6.33271,7.25842,7.44351,8.24686,6.86387,4.30506,4.33824,0.181594,2.57758,3.20979,3.43458,4.14766,4.92056,5.28508,6.84327,6.07196,1.0
20131027,14.577,1.0,14.567,0.399,1.0,14.59,0.382,1.0,15.821,15.455,0.869,16.291,1.148,14.577,1.0,14.567,0.399,1.0,14.59,0.382,1.0,201.427,8.95,1.0,40.214,8.95,1.0,382.749,1.0,378.418,382.749,1.0,383.503,1.0,388.896,383.503,1.0,1.777,1.0,3.097,1.777,1.0,99.019,99.104,1.0,5.493,1.33,1.0,0.866,0.762,1.0,0.21446,0.541666666667,2.06357233333,1.0,18.4457729167,1.0,1.46653827083,1.0,387.753979167,1.0,411.906,1.0,14.258,14.364,13.841,13.703,13.599,13.316,1.0,1.0,1.0,1.0,1.0,1.0,25.539,20.391,24.514,27.176,1.0,1.0,1.0,1.0,0.514271,1.0,-1.6483,1.0,-3.08072,-9999,-9999,0.746267,-9999,-10.3154,1.0,-19.2799,-9999,-9999,2.07095,-9999,4.0,2,27,21,27,21,5.54878,1.0,0.410863,0.616741,5.57238,1.0,0.435428,0.633371,4.90769,0.992188,0.0574475,4.50017,4.53155,4.63617,4.84871,4.9792,5.45146,5.54878,1.0,1.0,1.0,1.0,0.979167,1.0,1.0,5.84323,2.46051,1.0,0.545845,0.715269,4.70914,0.818002,1.0,0.571363,0.717939,5.82532,2.46519,1.0,0.5781,0.740177,4.78416,0.720579,1.0,0.606124,0.7459,4.6734,4.90085,4.99779,5.12483,5.4213,5.82532,5.98214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.50774,3.64153,3.84747,4.03016,4.29148,4.51097,4.70914,1.0,0.904762,1.0,0.904762,0.952381,1.0,1.0,5.24674,6.17403,5.48835,0.0942774,4.26413,4.62823,5.15426,5.4333,6.06647,6.17373,6.214,0.494085,0.555423,0.606451,0.0779632,-0.43724,0.0712272,0.223805,0.532,0.994055,1.13234,1.36772,4.90287,7.26476,5.88696,0.18961,3.11366,4.73291,5.12582,5.84953,6.54847,7.03913,7.53917,0.829699,1.14358,0.756204,0.0296964,0.434476,0.519438,0.650408,0.761208,0.863407,0.947726,1.04695,6.00187,1.0
20131028,15.356,1.0,14.663,0.553,1.0,16.248,1.061,1.0,15.605,14.847,0.714,16.58,1.252,15.356,1.0,14.663,0.553,1.0,16.248,1.061,1.0,198.68,65.34,1.0,72.484,65.34,1.0,367.887,1.0,364.118,367.887,1.0,384.924,1.0,372.01,384.924,1.0,3.033,1.0,3.494,3.033,1.0,98.697,98.744,1.0,3.206,0.01,1.0,1.123,1.001,1.0,0.19961725,0.833333333333,34.40977875,1.0,121.671466875,1.0,6.49317466667,1.0,391.923791667,1.0,414.093,1.0,14.456,14.469,13.862,13.727,13.648,13.344,1.0,1.0,1.0,1.0,1.0,1.0,25.313,20.407,24.539,27.558,1.0,1.0,1.0,1.0,1.39865,1.0,7.7681,1.0,14.6852,-9999,-9999,1.62973,-9999,-5.0914,1.0,-9.56727,-9999,-9999,2.14815,-9999,4.0,2,27,21,27,21,3.25083,0.979167,0.436533,0.769108,3.25671,0.979167,0.447582,0.775433,2.62716,0.958333,0.07238,1.72084,1.98439,2.34601,2.68088,2.83597,3.25083,3.33774,1.0,1.0,1.0,0.854167,0.916667,0.979167,0.979167,5.24439,0.432585,1.0,0.51294,0.721842,0.417562,3.16162,0.952381,0.699703,0.995514,5.19212,0.420194,1.0,0.548121,0.747251,0.497717,3.2387,0.952381,0.689398,0.988299,4.00077,4.17635,4.48467,4.677,5.04933,5.19212,5.34194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.35349,-0.998722,-0.758019,-0.3394,0.0342073,0.417562,0.490346,1.0,1.0,1.0,0.952381,0.857143,0.952381,0.952381,5.5527,6.52905,5.77647,0.103389,4.39566,4.88175,5.33116,5.67693,6.36723,6.53443,6.56778,3.11052,3.22027,3.17662,0.049774,2.70921,2.83048,2.90476,3.14089,3.34887,3.56843,3.70328,5.36911,7.79449,6.11577,0.194366,3.2115,5.15936,5.28109,6.0063,6.76903,7.26073,7.80025,3.8376,3.33754,2.90602,0.0975816,1.77599,2.18946,2.5042,2.90035,3.29731,3.3715,3.8376,6.13008,1.0
20131029,15.415,1.0,14.952,0.77,1.0,16.01,1.174,1.0,14.969,14.493,0.951,15.581,0.377,15.415,1.0,14.952,0.77,1.0,16.01,1.174,1.0,195.961,40.279,1.0,44.511,40.279,1.0,382.672,1.0,377.93,382.672,1.0,388.92,1.0,388.319,388.92,1.0,2.442,1.0,3.547,2.442,1.0,98.592,98.467,1.0,13.552,16.96,1.0,0.773,0.522,0.979167,0.130788181818,0.6875,26.19679775,1.0,75.6257308958,1.0,3.96916029167,1.0,392.669854167,1.0,418.763,1.0,14.579,14.576,13.956,13.803,13.699,13.37,1.0,1.0,1.0,1.0,1.0,1.0,25.789,20.477,24.705,27.734,1.0,1.0,1.0,1.0,1.50417,1.0,5.08797,1.0,9.72755,-9999,-9999,1.40597,-9999,-2.38909,1.0,-4.54052,-9999,-9999,2.24017,-9999,4.0,2,27,21,27,21,3.81503,1.0,0.434087,0.721329,3.80647,1.0,0.446746,0.729017,3.16464,0.972396,0.066482,2.40959,2.65429,2.92108,3.09576,3.30946,3.80647,3.82434,1.0,1.0,0.875,1.0,1.0,1.0,1.0,5.39911,0.0970484,1.0,0.526641,0.706247,1.46136,2.72049,1.0,0.675061,0.900696,5.34356,0.101776,1.0,0.553206,0.726272,1.51393,2.75985,1.0,0.679986,0.904394,3.97097,4.40242,4.67161,4.90775,5.17985,5.34356,5.53645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0655806,0.108615,0.20188,0.626009,1.06794,1.30117,1.48187,1.0,0.714286,1.0,1.0,1.0,1.0,1.0,5.54629,6.53018,5.63022,0.106345,4.21795,4.65114,5.20087,5.64731,6.16126,6.34541,6.52832,2.53894,2.69,2.48728,0.0635511,1.85744,2.05579,2.15434,2.40889,2.75918,3.01552,3.10832,6.70171,7.92367,6.11665,0.19382,3.26347,5.10873,5.23517,6.16718,6.6933,7.33379,8.14666,2.98859,2.74829,2.14878,0.072104,1.3356,1.59812,1.89702,2.10674,2.39415,2.55414,2.98859,6.20967,1.0
20131030,14.565,1.0,14.089,0.875,1.0,15.176,0.944,1.0,13.293,12.853,0.888,13.857,1.535,14.565,1.0,14.089,0.875,1.0,15.176,0.944,1.0,193.275,46.979,1.0,75.49,46.979,1.0,366.657,1.0,350.499,366.657,1.0,374.042,1.0,355.928,374.042,1.0,4.115,1.0,6.007,4.115,1.0,98.903,98.871,1.0,0.908,8.58,1.0,1.582,1.2,1.0,0.2464,0.729166666667,21.4492575,1.0,88.5250382083,1.0,4.84431670833,1.0,387.085145833,1.0,392.383,1.0,14.544,14.635,14.101,13.916,13.759,13.394,1.0,1.0,1.0,1.0,1.0,1.0,26.074,20.705,25.173,28.439,1.0,1.0,1.0,1.0,0.486042,1.0,13.0499,1.0,24.8313,-9999,-9999,1.66678,-9999,-12.5081,1.0,-23.6868,-9999,-9999,2.42981,-9999,5.0,2,27,21,27,20,3.67729,1.0,0.423924,0.660839,3.68364,1.0,0.443318,0.673445,3.1734,0.998437,0.0592634,2.4368,2.6634,3.08482,3.17836,3.31726,3.67729,3.73908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.15981,0.954993,1.0,0.518438,0.855955,1.46564,3.17127,1.0,0.657086,0.706207,5.10026,0.963711,1.0,0.548524,0.874505,1.55619,3.19313,1.0,0.677875,0.725591,3.49628,3.73809,4.32707,4.54582,4.88427,5.10026,5.28325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.855269,0.925472,0.99238,1.10222,1.25324,1.44303,1.51495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.32582,6.15839,5.19073,0.0998311,3.90139,4.17572,5.01307,5.28025,5.46015,5.96156,6.17698,2.27792,2.45631,2.04384,0.0453355,1.47439,1.66063,1.86526,2.0898,2.22184,2.32417,2.42993,6.61536,6.79545,5.61857,0.158303,3.25386,4.79232,4.83495,5.66385,6.19055,6.53315,7.44221,2.9453,2.50555,2.13991,0.0638253,1.40485,1.64228,1.83466,2.13516,2.38032,2.44,2.9453,6.18433,1.0
20131031,12.031,1.0,11.5,0.972,1.0,12.714,0.863,1.0,13.656,12.803,1.426,14.753,1.732,12.031,1.0,11.5,0.972,1.0,12.714,0.863,1.0,190.62,33.909,1.0,76.792,33.909,1.0,357.09,1.0,343.726,357.09,1.0,359.384,1.0,347.931,359.384,1.0,1.88,1.0,4.146,1.88,1.0,99.238,99.505,1.0,3.101,32.7,1.0,0.551,0.936,1.0,0.178923513514,0.770833333333,12.5304874375,1.0,65.02914975,1.0,3.92815075,1.0,374.0138125,1.0,380.122,1.0,13.405,13.775,13.758,13.829,13.824,13.427,1.0,1.0,1.0,1.0,1.0,1.0,29.874,21.474,27.441,32.019,1.0,1.0,1.0,1.0,-2.79906,1.0,4.37075,1.0,8.35632,8.15794,8.80021,1.26171,1.34855,-7.82329,1.0,-14.9571,-15.7517,-14.602,2.51406,2.65457,5.0,1,27,21,27,21,3.2019,1.0,0.410856,0.451475,3.25048,1.0,0.431129,0.469999,3.17059,0.994271,0.032535,2.89067,2.97393,3.01115,3.20261,3.25662,3.34824,3.4029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2008,1.07633,1.0,0.497687,0.612603,1.65156,2.39589,1.0,0.639924,0.701343,4.13449,1.08662,1.0,0.53734,0.645232,1.8438,2.38141,1.0,0.651515,0.711934,3.34332,3.76227,3.88656,4.04631,4.34146,4.47666,4.55125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31831,1.45481,1.56907,1.73894,2.02497,2.02884,2.16175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.74929,4.94901,4.36298,0.0774657,3.3929,3.65351,4.1537,4.29414,4.74929,4.92452,4.94959,1.60269,1.69772,1.20962,0.0632661,0.457709,0.679588,1.02386,1.11791,1.52762,1.64618,1.82439,5.32719,4.4253,4.5461,0.10536,3.13776,3.72392,4.10043,4.63907,4.79675,5.32719,5.69586,2.01522,1.54111,1.55032,0.042754,1.11377,1.23629,1.38136,1.57203,1.67015,1.87673,2.01522,5.49255,1.0
