TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20040112,-7.412,1.0,-8.991,1.236,1.0,-5.547,1.975,1.0,-8.608,-9.72,2.09,-7.295,3.06,-7.412,1.0,-8.991,1.236,1.0,-5.547,1.975,1.0,238.685,95.579,1.0,142.478,95.579,1.0,211.792,1.0,188.852,211.792,1.0,205.554,1.0,196.219,205.554,1.0,1.675,1.0,2.227,1.675,1.0,59.923,59.923,0.0,0.484,0.0,1.0,1.799,1.73,1.0,0.103283769231,0.8125,-4.086,1.0,-9999,-9999,-3.746,1.0,5.5,1.0,-9999,1.0,5.59179,1.0,-9999,-9999,-9999,1.07234,-9999,13.6453,1.0,-9999,-9999,-9999,2.13872,-9999,-9999,-9999,26,22,26,22,0.0520501,0.666667,0.0299896,0.0363323,0.0520501,0.666667,0.0299896,0.0363323,0.0568257,0.659375,0.00330493,0.0289881,0.0321559,0.0369422,0.0520501,0.0700685,0.0731761,0.0953484,0.6875,0.6875,0.6875,0.666667,0.604167,0.604167,0.604167,0.128491,0.0568511,1.0,0.0392801,0.0489842,-0.0424173,0.347275,0.272727,0.0426698,0.044041,0.128491,0.0568511,1.0,0.0392801,0.0489842,-0.0424173,0.347275,0.272727,0.0426698,0.044041,0.104093,0.105719,0.110601,0.128491,0.158998,0.164252,0.201784,1.0,1.0,1.0,1.0,0.884615,0.884615,0.884615,-0.0626734,-0.062071,-0.0616477,-0.0424173,-0.0405881,-0.040263,-0.0380014,0.318182,0.318182,0.318182,0.272727,0.272727,0.272727,0.272727,0.0709401,0.0694667,0.0752222,0.00175434,0.0665074,0.0673681,0.06808,0.0696323,0.0724141,0.0952026,0.0954213,0.000570381,0.0174166,0.0183966,0.00472723,-0.0277243,-0.00580786,-0.00495842,0.0174005,0.0352516,0.0568591,0.0657493,0.121336,0.137946,0.125951,0.00290682,0.0860584,0.0905011,0.121195,0.137946,0.137946,0.137946,0.137946,0.0570727,0.055526,0.053674,0.000688664,0.0428629,0.0471689,0.0547915,0.0555259,0.055526,0.0563198,0.0570727,-9999,-9999
20040113,-8.961,1.0,-11.438,4.587,1.0,-6.035,4.591,1.0,-9.231,-11.829,3.041,-6.161,4.331,-8.961,1.0,-11.438,4.587,1.0,-6.035,4.591,1.0,239.852,141.987,1.0,159.621,141.987,1.0,210.35,1.0,177.365,210.35,1.0,198.284,1.0,184.535,198.284,1.0,1.598,1.0,2.647,1.598,1.0,59.608,59.608,0.0,0.304,0.0,1.0,2.795,1.768,1.0,0.1351632,0.729166666667,26.2675,1.0,-9999,-9999,-4.636,1.0,5.6,1.0,-9999,1.0,7.67573,1.0,-9999,-9999,-9999,1.28109,-9999,22.8597,1.0,-9999,-9999,-9999,2.75925,-9999,-9999,-9999,26,22,26,22,0.162619,0.520833,0.0305512,0.045885,0.162619,0.520833,0.0305512,0.045885,0.133195,0.516667,0.00468077,0.0925878,0.0941484,0.0943179,0.135984,0.161804,0.162619,0.162619,0.458333,0.583333,0.458333,0.5,0.520833,0.520833,0.520833,0.246143,0.177282,0.576923,0.0406267,0.0696433,0.0510115,0.340996,0.454545,0.0426698,0.0430557,0.246143,0.177282,0.576923,0.0406267,0.0696433,0.0510115,0.340996,0.454545,0.0426698,0.0430557,0.13226,0.133011,0.134366,0.202697,0.244693,0.246143,0.249088,0.5,0.692308,0.5,0.538462,0.576923,0.576923,0.538462,0.0383586,0.0395074,0.040752,0.047056,0.0510115,0.0510115,0.0510115,0.409091,0.409091,0.454545,0.454545,0.454545,0.454545,0.454545,0.0705056,0.0691433,0.0731212,0.00130046,0.0656569,0.0658931,0.0668704,0.0700012,0.0758437,0.0837561,0.0886965,-0.0239259,-0.0934758,-0.0600734,0.0040508,-0.0934758,-0.0917291,-0.0855173,-0.063583,-0.0380929,-0.0266949,-0.0246663,0.111611,0.129767,0.117514,0.00291925,0.0781488,0.0820676,0.111464,0.129767,0.129767,0.129767,0.129767,0.0845534,0.0822664,0.0795216,0.00102009,0.0635056,0.0698838,0.0811718,0.0822664,0.0822664,0.0834404,0.0845534,-9999,-9999
20040114,-9.112,1.0,-9.058,2.116,1.0,-9.175,1.107,1.0,-10.496,-11.961,1.324,-8.765,1.511,-9.112,1.0,-9.058,2.116,1.0,-9.175,1.107,1.0,241.069,101.074,1.0,147.841,101.074,1.0,244.498,1.0,191.913,244.498,1.0,209.378,1.0,199.334,209.378,1.0,0.764,1.0,1.881,0.764,1.0,59.359,59.359,0.0,1.106,0.0,1.0,3.737,2.954,0.875,-9999,-9999,-10.8948958333,1.0,-9999,-9999,-3.681,1.0,5.4,1.0,-9999,1.0,5.50719,0.9375,-9999,-9999,-9999,0.93942,-9999,5.30929,0.979167,-9999,-9999,-9999,1.54266,-9999,-9999,-9999,26,22,26,22,0.125668,0.8125,0.029744,0.0309129,0.125668,0.8125,0.029744,0.0309129,0.122221,0.771354,0.00145834,0.104328,0.111,0.11668,0.122556,0.126036,0.127841,0.139866,0.604167,0.604167,0.8125,0.8125,0.8125,0.8125,0.75,0.145956,0.0525293,1.0,0.0386591,0.0430449,0.0917244,0.0519801,0.590909,0.042702,0.0430003,0.145956,0.0525293,1.0,0.0386591,0.0430449,0.0917244,0.0519801,0.590909,0.042702,0.0430003,0.102182,0.112553,0.13279,0.141097,0.145956,0.150413,0.166949,0.653846,0.653846,1.0,1.0,1.0,1.0,0.884615,0.0883871,0.0884755,0.089042,0.091025,0.0967653,0.0985887,0.10036,0.590909,0.590909,0.590909,0.590909,0.590909,0.545455,0.545455,0.0979065,0.0828638,0.0914558,0.00248342,0.0708066,0.0727024,0.076602,0.0871338,0.105739,0.108838,0.113279,-0.0390068,-0.0428045,-0.0308742,0.00295674,-0.0641752,-0.0517298,-0.0453937,-0.0323142,-0.0129561,-0.011322,-0.00602492,0.110195,0.130056,0.116403,0.00329569,0.0713909,0.0766631,0.110029,0.130056,0.130056,0.130056,0.130056,0.0603881,0.0587508,0.0567915,0.000728694,0.0453521,0.0499084,0.0579746,0.0587508,0.0587508,0.059591,0.0603881,-9999,-9999
20040115,-14.403,1.0,-15.716,2.129,1.0,-12.85,3.855,1.0,-11.163,-14.495,5.501,-7.226,5.365,-14.403,1.0,-15.716,2.129,1.0,-12.85,3.855,1.0,242.332,207.63,1.0,177.184,207.63,1.0,183.681,1.0,146.134,183.681,1.0,154.077,1.0,152.766,154.077,1.0,0.601,1.0,3.033,0.601,1.0,59.818,59.818,0.0,0.0,0.0,1.0,2.885,1.033,1.0,-9999,0.0,0.164375,1.0,-9999,-9999,-5.953,1.0,5.0,1.0,-9999,1.0,4.85499,0.708333,-9999,-9999,-9999,0.968409,-9999,5.74448,0.708333,-9999,-9999,-9999,1.59629,-9999,-9999,-9999,26,22,26,22,0.12262,0.375,0.03,0.0506259,0.12262,0.375,0.03,0.0506259,0.0958747,0.404688,0.0053616,0.0417707,0.0423529,0.0597217,0.119931,0.12262,0.123912,0.126292,0.395833,0.395833,0.458333,0.375,0.375,0.375,0.375,0.266736,0.0874206,0.346154,0.0392801,0.0808763,-0.057424,0.185002,0.409091,0.042702,0.0430238,0.266736,0.0874206,0.346154,0.0392801,0.0808763,-0.057424,0.185002,0.409091,0.042702,0.0430238,0.12195,0.131532,0.160537,0.263459,0.269791,0.272926,0.274994,0.423077,0.423077,0.5,0.346154,0.346154,0.346154,0.346154,-0.0705209,-0.0664,-0.0598246,-0.0592777,-0.0570196,-0.0558948,-0.0553242,0.409091,0.363636,0.409091,0.409091,0.409091,0.409091,0.409091,0.085181,0.0559858,0.0716103,0.00352974,0.0433009,0.0458504,0.0498214,0.0632151,0.0915776,0.0968097,0.101868,-0.000655799,-0.0666344,-0.0243065,0.00362522,-0.0726202,-0.0630769,-0.0313893,-0.0225378,-0.0117572,-0.000655799,0.00368524,0.0769026,0.1034,0.0874523,0.00374686,0.0379834,0.0432042,0.0766981,0.1034,0.1034,0.1034,0.1034,0.123326,0.119996,0.115991,0.00148763,0.0926323,0.101933,0.118391,0.119996,0.119996,0.121706,0.123326,-9999,-9999
20040116,-13.021,1.0,-15.049,5.407,1.0,-10.625,5.603,1.0,-7.893,-10.141,5.137,-5.237,6.075,-13.021,1.0,-15.049,5.407,1.0,-10.625,5.603,1.0,243.644,192.976,1.0,176.485,192.976,1.0,181.767,1.0,161.969,181.767,1.0,157.458,1.0,168.874,157.458,1.0,1.067,1.0,3.652,1.067,1.0,59.989,59.989,0.0,0.0,0.0,1.0,2.094,0.995,1.0,0.0685245666667,0.625,-5.07054166667,1.0,-9999,-9999,-7.779,1.0,4.8,1.0,-9999,1.0,5.76792,0.666667,-9999,-9999,-9999,0.977915,-9999,5.64956,0.6875,-9999,-9999,-9999,1.40481,-9999,-9999,-9999,26,22,26,22,0.123836,0.708333,0.0300606,0.0328585,0.123836,0.708333,0.0302106,0.0329958,0.107862,0.766146,0.00168152,0.0910283,0.0930846,0.0999648,0.106893,0.115891,0.119621,0.123836,0.854167,0.854167,0.854167,0.708333,0.708333,0.708333,0.708333,0.256525,0.0921589,0.730769,0.0394266,0.0501696,-0.0427996,0.177459,0.681818,0.042702,0.0436668,0.256525,0.0921589,0.730769,0.0397877,0.0504539,-0.0427996,0.177459,0.681818,0.042702,0.0436668,0.184289,0.187605,0.213757,0.229095,0.243582,0.249654,0.256525,1.0,1.0,1.0,0.730769,0.730769,0.730769,0.730769,-0.053929,-0.0446669,-0.0443821,-0.0428258,-0.0423085,-0.0264094,-0.0260041,0.681818,0.681818,0.681818,0.681818,0.681818,0.681818,0.681818,0.126936,0.10526,0.114637,0.00304284,0.0862056,0.0873056,0.0980189,0.111268,0.130856,0.134683,0.13811,0.0139086,-0.0185766,0.00671447,0.00259906,-0.0186539,-0.011998,-0.00577889,0.00727054,0.0227085,0.02431,0.0290584,0.0864489,0.109666,0.0954348,0.00333878,0.0513024,0.0557217,0.0862707,0.109666,0.109666,0.109666,0.109666,0.114688,0.11159,0.107866,0.00138348,0.086143,0.094793,0.110099,0.11159,0.11159,0.113181,0.114688,-9999,-9999
20040117,-6.408,1.0,-8.958,2.13,1.0,-3.395,3.566,1.0,-7.462,-9.411,2.934,-5.157,4.465,-6.408,1.0,-8.958,2.13,1.0,-3.395,3.566,1.0,245.001,156.806,1.0,175.276,156.806,1.0,198.369,1.0,173.411,198.369,1.0,192.109,1.0,180.513,192.109,1.0,1.925,1.0,3.285,1.925,1.0,59.835,59.835,0.0,0.13,0.0,1.0,2.317,1.818,1.0,0.122786694444,0.75,-25.444875,1.0,-9999,-9999,-5.787,1.0,5.0,1.0,-9999,1.0,9.55453,1.0,-9999,-9999,-9999,1.35475,-9999,2.71456,1.0,-9999,-9999,-9999,2.53226,-9999,-9999,-9999,26,22,26,22,0.0812379,0.958333,0.0311568,0.0364192,0.0812379,0.958333,0.0319548,0.0371042,0.0720371,0.942187,0.00207776,0.0455879,0.0464521,0.0683281,0.072141,0.081581,0.0841675,0.0856904,0.854167,0.854167,0.958333,0.958333,0.958333,0.958333,0.958333,0.215614,0.159148,1.0,0.0412427,0.0552462,-0.0840138,0.44851,0.909091,0.0437663,0.0439304,0.215614,0.159148,1.0,0.0422991,0.0560392,-0.0840138,0.44851,0.909091,0.044887,0.045047,0.144761,0.153101,0.194353,0.200426,0.216157,0.226618,0.228892,0.807692,0.807692,1.0,1.0,1.0,1.0,1.0,-0.0923102,-0.0908584,-0.0854601,-0.0849446,-0.0840138,-0.0832715,-0.0750622,0.909091,0.909091,0.909091,0.909091,0.909091,0.909091,0.909091,0.216599,0.222393,0.215289,0.00176508,0.190975,0.197986,0.211736,0.218403,0.223508,0.224305,0.224897,0.140138,0.141155,0.143097,0.00136582,0.125852,0.134507,0.139016,0.144375,0.148948,0.152207,0.153835,0.127944,0.14213,0.131639,0.00252942,0.0970995,0.100394,0.127824,0.142129,0.14213,0.14213,0.14213,0.0933941,0.0908675,0.0878358,0.00112676,0.0701453,0.0771903,0.089659,0.0908675,0.0908675,0.0921645,0.0933941,-9999,-9999
20040118,-8.357,1.0,-9.728,4.411,1.0,-6.737,4.396,1.0,-8.553,-10.849,2.538,-5.838,3.997,-8.357,1.0,-9.728,4.411,1.0,-6.737,4.396,1.0,246.406,182.127,1.0,174.26,182.127,1.0,170.869,1.0,170.237,170.869,1.0,171.811,1.0,177.284,171.811,1.0,2.119,1.0,3.133,2.119,1.0,59.621,59.621,0.0,0.295,0.0,1.0,2.907,2.063,1.0,0.139064725,0.833333333333,-25.496375,1.0,-9999,-9999,-6.303,1.0,5.0,1.0,-9999,1.0,21.1408,1.0,-9999,-9999,-9999,1.71957,-9999,8.58671,1.0,-9999,-9999,-9999,2.41709,-9999,-9999,-9999,26,22,26,22,0.0744822,0.770833,0.0306731,0.0340279,0.0744822,0.770833,0.031414,0.0346973,0.0660823,0.718229,0.00206712,0.0331654,0.0477019,0.0598097,0.0725466,0.0742547,0.0771679,0.078769,0.5625,0.604167,0.5625,0.770833,0.770833,0.770833,0.770833,0.218816,0.146841,0.884615,0.0399098,0.0472893,-0.102001,0.38743,0.636364,0.0439812,0.0440281,0.218816,0.146841,0.884615,0.0407155,0.0479712,-0.102001,0.38743,0.636364,0.0452435,0.0452891,0.144598,0.170951,0.194045,0.215372,0.217974,0.221685,0.226267,0.461538,0.538462,0.5,0.884615,0.884615,0.884615,0.884615,-0.105592,-0.105224,-0.104252,-0.102001,-0.101485,-0.101158,-0.0997457,0.636364,0.636364,0.636364,0.636364,0.636364,0.681818,0.636364,0.194308,0.181778,0.1864,0.00227877,0.159975,0.162728,0.180868,0.188941,0.197031,0.200111,0.205184,0.12177,0.107296,0.120288,0.00141755,0.104408,0.109072,0.112691,0.122125,0.12768,0.128607,0.132234,0.115405,0.132896,0.12081,0.0028953,0.0815348,0.0855741,0.115261,0.132896,0.132896,0.132896,0.132896,0.108229,0.105306,0.101791,0.00130556,0.0812919,0.0894548,0.103899,0.105306,0.105306,0.106807,0.108229,-9999,-9999
20040119,-6.313,1.0,-6.951,1.658,1.0,-5.558,1.318,1.0,-10.826,-12.553,1.687,-8.784,2.841,-6.313,1.0,-6.951,1.658,1.0,-5.558,1.318,1.0,247.854,114.174,1.0,176.131,114.174,1.0,194.723,1.0,165.211,194.723,1.0,191.441,1.0,172.172,191.441,1.0,2.81,1.0,2.317,2.81,1.0,59.638,59.638,0.0,0.226,0.0,1.0,3.184,3.814,0.958333,0.207224710526,0.791666666667,-22.9479166667,1.0,-9999,-9999,-5.383,1.0,5.1,1.0,-9999,1.0,16.9537,1.0,-9999,-9999,-9999,1.49202,-9999,9.96188,1.0,-9999,-9999,-9999,2.25082,-9999,-9999,-9999,26,22,26,22,0.123028,0.916667,0.0322184,0.0326997,0.123028,0.916667,0.0324405,0.0329186,0.117261,0.9,0.00103813,0.102055,0.111848,0.114352,0.118422,0.120318,0.123028,0.127025,0.8125,0.8125,0.916667,0.916667,0.916667,0.916667,0.916667,0.195303,0.059892,1.0,0.0422172,0.0432103,0.0278536,0.159011,0.818182,0.0458179,0.046796,0.195303,0.059892,1.0,0.0424972,0.0434839,0.0278536,0.159011,0.818182,0.0461481,0.0471193,0.14394,0.174266,0.181923,0.186086,0.189306,0.192687,0.198402,0.846154,1.0,1.0,1.0,1.0,1.0,1.0,0.023909,0.0254251,0.0258589,0.0270795,0.0278536,0.0444603,0.047443,0.818182,0.818182,0.818182,0.818182,0.818182,0.772727,0.772727,0.226583,0.214229,0.21857,0.00218843,0.193378,0.195193,0.213425,0.222913,0.228497,0.231856,0.233803,0.106126,0.0912012,0.101238,0.00204633,0.074033,0.0863362,0.0915499,0.100468,0.112231,0.113752,0.116893,0.128559,0.143108,0.13213,0.00267275,0.0952814,0.0992729,0.128434,0.143107,0.143107,0.143108,0.143108,0.0680949,0.066251,0.064041,0.000821603,0.0511423,0.0562794,0.0653724,0.066251,0.066251,0.0671975,0.0680949,-9999,-9999
20040120,-10.648,1.0,-12.677,5.671,1.0,-8.25,5.85,1.0,-9.694,-12.865,1.825,-5.946,4.554,-10.648,1.0,-12.677,5.671,1.0,-8.25,5.85,1.0,249.347,150.042,1.0,169.07,150.042,1.0,155.594,1.0,164.197,155.594,1.0,160.594,1.0,171.14,160.594,1.0,2.157,1.0,3.102,2.157,1.0,59.846,59.846,0.0,0.075,0.0,1.0,3.277,1.718,1.0,0.129029088235,0.708333333333,-20.2928333333,1.0,-9999,-9999,-7.589,1.0,4.8,1.0,-9999,1.0,11.5625,1.0,-9999,-9999,-9999,1.50178,-9999,11.0819,1.0,-9999,-9999,-9999,2.57391,-9999,-9999,-9999,26,22,26,22,0.169955,0.604167,0.0321232,0.0442406,0.169955,0.604167,0.0321704,0.0442749,0.152963,0.704687,0.00377123,0.110496,0.114189,0.133178,0.16714,0.169955,0.175028,0.175768,0.8125,0.8125,0.708333,0.604167,0.604167,0.75,0.75,0.29207,0.106547,0.576923,0.0418807,0.071002,0.0121573,0.157593,0.636364,0.0459537,0.0460901,0.29207,0.106547,0.576923,0.0418707,0.070996,0.0121573,0.157593,0.636364,0.046112,0.0462479,0.180789,0.187174,0.226964,0.287409,0.29207,0.301843,0.302844,0.961538,0.961538,0.769231,0.576923,0.576923,0.846154,0.846154,0.0113412,0.011572,0.0117366,0.0117891,0.0121573,0.0186591,0.0188782,0.636364,0.636364,0.636364,0.636364,0.636364,0.636364,0.636364,0.173704,0.1487,0.162408,0.00305526,0.133477,0.136923,0.146567,0.159471,0.179597,0.182985,0.185939,0.0269034,-0.0212547,0.00939171,0.0024107,-0.0213608,-0.010662,0.00258958,0.0134627,0.0176479,0.0243646,0.0269034,0.101184,0.121304,0.108361,0.00305645,0.0675747,0.071559,0.101026,0.121304,0.121304,0.121304,0.121304,0.0892957,0.0868813,0.0839823,0.00107726,0.0670683,0.0738039,0.0857239,0.0868813,0.0868813,0.0881208,0.0892957,-9999,-9999
20040121,-9.158,1.0,-11.38,4.32,1.0,-6.533,4.799,1.0,-7.553,-10.064,3.633,-4.585,5.805,-9.158,1.0,-11.38,4.32,1.0,-6.533,4.799,1.0,250.883,142.041,1.0,155.36,142.041,1.0,175.8,1.0,179.863,175.8,1.0,178.566,1.0,187.076,178.566,1.0,2.056,1.0,3.372,2.056,1.0,59.884,59.884,0.0,0.197,0.0,1.0,2.334,1.307,1.0,0.0976069722222,0.75,-1.73041666667,1.0,-9999,-9999,-7.247,1.0,4.9,1.0,-9999,1.0,10.669,1.0,-9999,-9999,-9999,1.28143,-9999,12.7845,1.0,-9999,-9999,-9999,2.16645,-9999,-9999,-9999,26,22,26,22,0.156335,0.9375,0.0341062,0.0416497,0.156335,0.9375,0.0341042,0.0416481,0.134141,0.888021,0.0032253,0.0999803,0.108524,0.109622,0.137926,0.15292,0.156335,0.159502,0.895833,0.895833,0.791667,0.9375,0.9375,0.9375,0.9375,0.264427,0.127333,1.0,0.0456622,0.0641924,0.0161898,0.180237,0.863636,0.0472221,0.0477765,0.264427,0.127333,1.0,0.0456598,0.0641907,0.0161898,0.180237,0.863636,0.0472189,0.0477733,0.159212,0.174191,0.18867,0.236832,0.258352,0.264427,0.270062,1.0,1.0,0.769231,1.0,1.0,1.0,1.0,0.00750742,0.00750742,0.0100986,0.0142218,0.0161898,0.022022,0.022345,0.818182,0.818182,0.863636,0.863636,0.863636,0.772727,0.772727,0.192231,0.162242,0.177234,0.00354886,0.144989,0.149475,0.156402,0.172361,0.19858,0.202237,0.204141,0.0588566,0.0059072,0.0429479,0.00261943,0.00578614,0.0317332,0.0364342,0.0481609,0.0515825,0.0565588,0.0644557,0.110344,0.128908,0.116414,0.00297935,0.0762069,0.0803032,0.110194,0.128908,0.128908,0.128908,0.128908,0.0846057,0.0823167,0.0795703,0.00102074,0.0635445,0.0699266,0.0812221,0.0823167,0.0823167,0.0834917,0.0846057,-9999,-9999
20040122,-5.699,1.0,-8.185,5.43,1.0,-2.761,6.015,1.0,-7.932,-10.595,2.602,-4.786,4.229,-5.699,1.0,-8.185,5.43,1.0,-2.761,6.015,1.0,252.461,164.427,1.0,181.561,164.427,1.0,186.36,1.0,173.904,186.36,1.0,187.711,1.0,181.014,187.711,1.0,2.903,1.0,2.848,2.903,1.0,59.787,59.787,0.0,0.06,0.0,1.0,3.651,2.866,0.958333,0.192109382353,0.708333333333,17.9766666667,1.0,-9999,-9999,-5.446,1.0,5.3,1.0,-9999,1.0,15.1995,1.0,-9999,-9999,-9999,1.46834,-9999,9.50755,1.0,-9999,-9999,-9999,2.77856,-9999,-9999,-9999,26,22,26,22,0.104869,0.979167,0.0323388,0.0357455,0.104869,0.979167,0.0323252,0.0357332,0.0921671,0.976042,0.00201631,0.0669505,0.0741,0.0798596,0.0950647,0.102274,0.104559,0.104869,0.979167,0.979167,0.958333,0.979167,0.979167,0.979167,0.979167,0.270848,0.0844613,1.0,0.0419585,0.0511401,-0.099606,0.364548,0.954545,0.0465194,0.0479151,0.270848,0.0844613,1.0,0.0419259,0.0511134,-0.099606,0.364548,0.954545,0.0465188,0.0479145,0.189395,0.211085,0.221542,0.255125,0.266248,0.269559,0.270848,1.0,0.961538,1.0,1.0,1.0,1.0,1.0,-0.106027,-0.106027,-0.101637,-0.0987339,-0.0982802,-0.0830663,-0.0815596,0.954545,0.954545,0.954545,0.954545,0.954545,0.954545,0.954545,0.240252,0.233923,0.23455,0.0013178,0.220893,0.223892,0.229144,0.233923,0.240838,0.243094,0.246758,0.140159,0.129054,0.142304,0.00127706,0.129036,0.135693,0.13697,0.140916,0.145686,0.153243,0.155934,0.132695,0.14439,0.135747,0.00204412,0.108425,0.110317,0.132601,0.14439,0.14439,0.14439,0.14439,0.0979085,0.0952602,0.0920818,0.00118121,0.0735363,0.0809218,0.0939926,0.0952602,0.0952603,0.0966197,0.0979085,-9999,-9999
