TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140402,23.56,1.0,22.254,0.875,1.0,24.761,1.43,1.0,22.693,21.69,0.482,23.616,1.307,23.56,1.0,22.254,0.875,1.0,24.761,1.43,1.0,401.347,191.234,1.0,180.709,191.234,1.0,388.333,1.0,394.07,388.333,1.0,417.207,1.0,439.524,417.207,1.0,4.329,1.0,3.101,4.329,1.0,92.742,92.771,1.0,4.691,0.2,1.0,1.845,1.899,1.0,0.417708333333,1.0,131.333333333,1.0,22.1875,1.0,423.6875,1.0,373.03,1.0,21.665,1.0,30.625,1.0,-5.625,1.0,92.5345,1.0,135.947,128.768,138.867,8.46925,11.3033,29.7977,1.0,43.777,41.4655,44.7173,3.8648,4.55492,13.0,1,23,25,23,25,-2.13142,0.979167,1.00641,1.03234,-2.13847,0.979167,0.98547,1.01194,-2.26806,0.979167,0.0330382,-2.71316,-2.56976,-2.47002,-2.19161,-2.13847,-2.10991,-2.07476,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,4.16188,5.7437,1.0,1.63021,1.70389,-7.77248,8.97528,0.96,1.10358,1.10779,4.13756,5.73735,1.0,1.55984,1.63669,-7.76316,8.93871,0.96,1.12477,1.12891,2.98203,3.17061,3.6024,4.09443,4.14498,4.16188,4.2459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.88425,-7.83406,-7.82566,-7.76337,-7.67448,-7.64106,-7.61513,0.96,0.96,0.96,0.96,0.96,0.96,0.96,4.89605,4.82348,4.66035,0.0617655,3.60647,4.59395,4.59608,4.69635,4.89918,4.91303,4.94515,7.00747,6.96195,6.927,0.0546162,6.07649,6.76705,6.81754,6.98779,7.12806,7.18064,7.30924,6.54581,6.77671,5.10613,0.142432,3.22803,4.35895,4.54639,4.96575,5.48561,5.72482,6.77671,7.2252,7.69761,7.18103,0.0574048,6.36441,6.82259,6.85245,7.23471,7.4585,7.49796,7.69926,-9999,-9999
20140403,23.148,1.0,21.46,0.969,1.0,24.701,1.948,1.0,22.813,21.659,0.837,23.874,1.758,23.148,1.0,21.46,0.969,1.0,24.701,1.948,1.0,399.542,213.458,1.0,220.002,213.458,1.0,380.462,1.0,387.857,380.462,1.0,447.594,1.0,432.216,447.594,1.0,4.953,1.0,4.338,4.953,1.0,92.777,92.796,0.6875,0.64,0.2,0.979167,1.786,1.458,0.979167,0.395757575758,0.6875,152.127659574,0.979166666667,25.1063829787,0.979166666667,419.638297872,0.979166666667,382.707,1.0,21.126,1.0,30.009,1.0,-15.3338,1.0,86.8172,1.0,127.822,120.812,130.767,7.37888,10.4355,24.4798,1.0,36.0419,34.0654,36.8722,4.00915,4.51692,13.0,1,23,25,23,25,-1.11658,1.0,1.02544,1.07996,-1.23299,1.0,0.975267,1.03244,-1.36171,0.995833,0.0495175,-2.17379,-1.79421,-1.47554,-1.23299,-1.17036,-1.11658,-1.09863,1.0,1.0,0.979167,1.0,1.0,1.0,1.0,5.92026,2.68394,1.0,1.6277,1.67656,-7.51253,8.89132,1.0,1.16498,1.21351,5.65956,2.9033,1.0,1.50705,1.5597,-7.48808,8.69312,1.0,1.15484,1.20378,4.90502,5.11189,5.49402,5.70723,5.90823,5.91553,5.92026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.58815,-8.07765,-8.00074,-7.51253,-7.42149,-7.39814,-7.37064,1.0,0.96,0.96,1.0,1.0,1.0,1.0,4.94088,4.91074,4.74311,0.0600646,3.74111,4.6228,4.66089,4.80394,5.01207,5.01663,5.05418,6.10017,6.14373,6.10231,0.0487437,5.48346,5.92052,6.02869,6.10017,6.16259,6.22748,6.49614,6.69972,6.8419,4.8176,0.167308,2.61329,3.86861,4.18414,4.58174,5.01344,5.8018,6.8419,7.47474,7.96175,7.32493,0.0630532,6.32866,7.07185,7.07728,7.32897,7.56928,7.57252,8.00303,-9999,-9999
20140404,23.796,1.0,22.86,0.713,1.0,24.657,0.876,1.0,23.048,21.878,0.746,24.124,1.619,23.796,1.0,22.86,0.713,1.0,24.657,0.876,1.0,397.731,129.844,1.0,195.292,129.844,1.0,412.661,1.0,399.41,412.661,1.0,426.094,1.0,445.807,426.094,1.0,3.304,1.0,3.836,3.304,1.0,92.79,92.814,0.229167,2.468,5.6,0.979167,1.863,1.966,0.979167,-9999,0.0,103.85106383,0.979166666667,15.4680851064,0.979166666667,424.638297872,0.979166666667,389.104,0.958333,21.302,1.0,30.015,1.0,-4.80811,1.0,60.3687,0.958333,88.6904,73.6594,90.5954,6.70878,14.2346,0.934267,0.958333,1.37257,1.13995,1.40206,3.03152,3.03774,13.0,1,23,25,23,25,-2.26755,0.958333,0.860982,0.880771,-2.1452,0.958333,0.826738,0.847327,-2.11875,0.958333,0.0232503,-2.35502,-2.28233,-2.26755,-2.1452,-1.95384,-1.91102,-1.90999,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,2.32489,7.17622,1.0,1.35293,1.36621,-6.33433,5.24901,0.92,0.994163,1.02477,2.38875,7.1989,1.0,1.21744,1.23218,-6.16671,5.50868,0.92,1.04177,1.07102,1.83286,2.13769,2.23654,2.32835,2.446,2.51774,2.53674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.41489,-6.36484,-6.33433,-5.94095,-5.86766,-5.86766,-5.65205,0.92,0.92,0.92,0.92,0.92,0.92,0.92,5.33773,5.22563,5.14388,0.0544551,4.36045,4.89698,5.10055,5.20089,5.33773,5.40523,5.46877,7.48786,7.37083,7.25974,0.0529393,6.5039,7.01745,7.07047,7.37083,7.44483,7.49821,7.5574,6.71542,6.52297,4.29985,0.272748,1.61364,2.11722,2.27112,4.96694,5.14849,5.98976,6.71542,6.13196,6.48008,5.84179,0.0719595,4.94545,5.43823,5.4997,5.80873,6.18894,6.26196,6.62689,-9999,-9999
20140405,24.114,1.0,23.227,0.312,1.0,24.93,1.095,1.0,22.86,21.871,0.363,23.769,1.227,24.114,1.0,23.227,0.312,1.0,24.93,1.095,1.0,395.91,132.521,1.0,172.506,132.521,1.0,410.146,1.0,400.928,410.146,1.0,470.383,1.0,447.592,470.383,1.0,3.272,1.0,2.659,3.272,1.0,92.882,92.921,1.0,7.397,2.0,1.0,1.852,1.709,1.0,0.370208333333,1.0,99.2708333333,1.0,15.8333333333,1.0,426.875,1.0,382.083,1.0,21.678,1.0,30.0,1.0,0.819266,1.0,71.1091,1.0,104.47,85.8898,106.713,6.76496,16.8537,4.19118,1.0,6.15745,5.06236,6.28971,3.12854,3.25815,14.0,1,23,25,23,25,-0.193258,1.0,0.931607,0.93661,-0.0716439,1.0,0.90901,0.914137,-0.137539,1.0,0.0149725,-0.279072,-0.242945,-0.220499,-0.126721,-0.052795,-0.0495799,-0.0353733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.31508,7.21879,1.0,1.52824,1.53904,-5.24744,6.52984,1.0,0.997111,1.00133,5.37507,7.21514,1.0,1.46902,1.48026,-5.07762,6.5816,1.0,1.00103,1.00524,5.01082,5.07002,5.27529,5.36565,5.43406,5.43412,5.73543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.37428,-5.26123,-5.25321,-5.12823,-5.09112,-5.07762,-5.0698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.67131,5.50212,5.49699,0.0514353,4.94205,5.12147,5.38016,5.55563,5.67962,5.75461,5.82606,5.77719,5.57376,5.63332,0.0460787,5.00025,5.36442,5.46555,5.72522,5.86741,5.86886,5.89962,6.21672,6.12379,3.91198,0.306701,0.770242,1.26122,1.66131,4.3782,5.48955,5.86399,6.21672,5.63256,6.00004,5.41491,0.06276,4.62115,5.09914,5.123,5.43968,5.66481,5.85708,6.04879,-9999,-9999
20140406,23.667,1.0,22.253,0.504,1.0,24.968,1.337,1.0,23.038,21.86,0.583,24.122,1.581,23.667,1.0,22.253,0.504,1.0,24.968,1.337,1.0,394.085,201.391,1.0,208.47,201.391,1.0,383.271,1.0,389.632,383.271,1.0,414.104,1.0,434.303,414.104,1.0,4.365,1.0,3.804,4.365,1.0,92.861,92.908,1.0,1.578,0.4,1.0,1.875,1.731,1.0,0.368333333333,1.0,135.916666667,1.0,23.5625,1.0,423.0625,1.0,390.719,1.0,21.579,1.0,29.729,1.0,-5.39583,1.0,76.0498,1.0,111.728,87.4809,114.128,7.88275,21.268,19.9303,1.0,29.2804,22.926,29.9094,3.60595,6.30881,14.0,1,23,25,23,25,-1.49821,1.0,0.810174,0.924936,-1.15915,1.0,0.779077,0.897822,-1.40267,1.0,0.0616018,-2.15964,-1.95224,-1.84806,-1.20508,-1.1008,-1.05978,-1.00752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.22224,0.823679,1.0,1.21998,1.36833,-7.57645,8.51014,1.0,0.993589,1.02731,5.73895,3.14717,1.0,1.14648,1.30322,-7.4245,8.51635,1.0,0.982472,1.01656,4.32209,4.71752,4.92099,5.72073,5.88327,5.95682,6.0597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.97209,-7.9466,-7.89364,-7.50481,-7.44108,-7.4245,-7.42043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.81124,5.66279,5.69414,0.0485638,5.08703,5.225,5.56848,5.78142,5.91379,5.95287,6.00101,6.99303,6.82195,7.08923,0.0697435,6.33259,6.66928,6.82195,7.00854,7.54515,7.66623,7.86603,5.14891,5.6219,3.63353,0.245011,1.46533,1.93981,2.30344,2.76883,5.14891,5.6219,5.7224,6.48447,7.0357,6.37601,0.078395,5.79876,5.81094,5.81348,6.19114,6.8399,7.0357,7.07093,-9999,-9999
20140407,22.997,1.0,21.282,1.097,1.0,24.574,1.658,1.0,22.75,21.443,0.918,23.952,1.813,22.997,1.0,21.282,1.097,1.0,24.574,1.658,1.0,392.253,216.698,1.0,204.429,216.698,1.0,373.062,1.0,385.358,373.062,1.0,402.924,1.0,429.275,402.924,1.0,5.481,1.0,4.558,5.481,1.0,92.82,92.833,1.0,0.0,0.2,1.0,2.09,2.235,1.0,0.477083333333,1.0,144.291666667,1.0,25.0208333333,1.0,418.3125,1.0,394.899,1.0,20.989,1.0,29.062,1.0,-17.4792,1.0,91.9784,1.0,135.421,111.097,138.541,7.94556,21.8403,18.1339,1.0,26.6988,21.9032,27.3139,3.93331,5.61764,14.0,1,23,25,23,25,-1.73717,0.979167,0.85119,0.883178,-1.72587,0.979167,0.835248,0.867823,-1.72524,0.977083,0.0386638,-2.29964,-1.91108,-1.90646,-1.72587,-1.5136,-1.44,-1.42451,0.958333,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,5.77552,1.56765,1.0,1.32608,1.37716,-8.52759,9.45438,0.96,0.995916,1.00146,5.84278,1.59176,1.0,1.28102,1.33384,-8.56856,9.3502,0.96,0.999616,1.00514,5.1003,5.64158,5.65352,5.80573,6.23904,6.38481,6.41423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.94707,-8.73796,-8.73712,-8.55172,-8.53672,-8.52759,-8.49421,0.92,0.96,0.96,0.96,0.96,0.96,0.96,5.9519,5.70481,5.81249,0.0399348,5.35113,5.4427,5.70481,5.82462,5.94794,6.02837,6.13355,7.52687,7.43068,7.53592,0.039826,7.11787,7.23312,7.31351,7.52687,7.71614,7.84588,7.93483,4.48394,5.22347,3.70365,0.238966,1.78177,2.10026,2.56335,3.03074,5.06246,5.55847,6.19808,6.3644,6.9822,6.48909,0.0930213,5.48486,6.01739,6.12862,6.34847,6.9822,7.15848,7.45458,-9999,-9999
20140408,23.291,1.0,21.675,0.843,1.0,24.777,1.669,1.0,22.932,21.706,0.598,24.06,1.574,23.291,1.0,21.675,0.843,1.0,24.777,1.669,1.0,390.417,198.552,1.0,219.677,198.552,1.0,374.271,1.0,388.781,374.271,1.0,410.239,1.0,433.302,410.239,1.0,5.701,1.0,4.916,5.701,1.0,92.794,92.827,0.979167,0.303,0.2,1.0,2.405,1.945,1.0,0.455531914894,0.979166666667,128.3125,1.0,23.0416666667,1.0,419.8125,1.0,399.695,1.0,20.855,1.0,29.0,1.0,-10.8958,1.0,70.4377,1.0,103.706,85.0788,106.152,8.31733,17.6977,21.9346,1.0,32.2945,26.4939,33.0562,3.94344,6.26217,14.0,1,23,25,23,25,-0.590153,1.0,0.894777,0.941334,-0.840146,1.0,0.874228,0.921823,-0.914394,0.997917,0.0549506,-1.69798,-1.17491,-1.00507,-0.845914,-0.619838,-0.590153,-0.56689,1.0,0.979167,0.979167,1.0,1.0,1.0,1.0,5.96712,2.77609,1.0,1.42025,1.52484,-6.58166,9.31823,1.0,1.01659,1.01879,5.44732,3.78723,1.0,1.38363,1.49079,-6.56597,9.33791,1.0,0.99796,1.00021,3.88199,4.81241,5.15388,5.43566,5.88039,5.92238,5.96712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.83233,-6.6635,-6.6087,-6.59542,-6.56183,-6.5295,-6.50896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.37337,5.86984,6.13119,0.0381859,5.7669,5.86984,5.91228,6.10064,6.22349,6.45688,6.54017,6.95771,6.70998,7.04409,0.053855,6.60858,6.70998,6.74252,6.92065,7.45464,7.50171,7.56701,4.32579,4.99819,4.25414,0.256595,1.72908,2.83573,3.29384,3.74011,4.99819,6.50486,7.02994,5.59329,6.18427,6.07379,0.108281,4.78118,5.59329,5.78486,5.94594,6.40669,6.92181,7.15909,-9999,-9999
20140409,22.757,1.0,21.97,0.479,1.0,23.48,0.664,1.0,22.826,21.801,0.555,23.769,1.443,22.757,1.0,21.97,0.479,1.0,23.48,0.664,1.0,388.576,107.781,1.0,200.872,107.781,1.0,393.521,1.0,395.009,393.521,1.0,419.212,1.0,440.629,419.212,1.0,2.597,1.0,3.892,2.597,1.0,92.771,92.786,1.0,2.737,1.6,1.0,2.164,1.436,1.0,0.283541666667,1.0,69.3958333333,1.0,12.9166666667,1.0,417.375,1.0,403.467,1.0,20.778,1.0,29.0,1.0,-12.7917,1.0,41.7059,1.0,61.404,50.3748,62.8522,7.27244,11.766,0.349001,1.0,0.513838,0.421544,0.525957,2.86377,2.86482,14.0,1,23,25,23,25,0.768329,0.958333,0.832627,0.881374,0.685326,0.979167,0.772079,0.824413,0.878813,0.970312,0.0393225,0.508267,0.647144,0.739352,0.791019,1.11632,1.22525,1.23983,1.0,0.958333,0.958333,1.0,1.0,0.979167,0.979167,5.05883,2.58752,1.0,1.31581,1.37867,-3.23256,5.9604,0.92,0.952785,0.967867,5.0882,2.58474,1.0,1.15812,1.22907,-3.41315,5.45306,0.96,0.95152,0.966622,4.85115,4.99713,5.0882,5.2174,5.57827,5.82021,5.92048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.65696,-3.41315,-3.37669,-3.23675,-3.15903,-3.07276,-2.97962,1.0,0.96,0.96,0.92,0.96,0.96,1.0,6.38863,5.79992,6.07656,0.0364059,5.79992,5.83857,5.89851,6.00798,6.23166,6.38863,6.51903,5.1496,5.11459,5.19557,0.0249832,4.89219,5.04329,5.1039,5.17844,5.2792,5.34806,5.49231,4.10513,4.71175,4.67294,0.295299,1.57767,3.39186,3.579,4.13884,5.47389,7.37476,7.7775,3.69662,4.28878,4.8347,0.152573,2.92539,3.69662,3.99876,5.21376,5.50107,5.75823,5.94351,-9999,-9999
20140410,22.855,1.0,22.067,0.672,1.0,23.579,1.089,1.0,22.793,21.797,0.641,23.709,1.528,22.855,1.0,22.067,0.672,1.0,23.579,1.089,1.0,386.733,122.583,1.0,189.597,122.583,1.0,407.986,1.0,397.897,407.986,1.0,459.326,1.0,444.027,459.326,1.0,3.328,1.0,3.656,3.328,1.0,92.674,92.67,0.979167,3.897,0.8,0.979167,2.012,1.647,0.979167,0.37085106383,0.979166666667,99.2340425532,0.979166666667,14.3404255319,0.979166666667,419.382978723,0.979166666667,413.146,1.0,20.819,1.0,29.055,1.0,-6.96787,1.0,63.9915,1.0,94.2154,83.1333,96.4376,6.34858,11.729,5.1163,1.0,7.53279,6.64674,7.71046,2.96125,3.06443,14.0,1,23,25,23,25,0.504542,1.0,0.849751,0.923503,0.604241,1.0,0.763923,0.845199,0.593587,0.997917,0.0470454,0.130481,0.285092,0.355126,0.604241,0.815756,1.00837,1.01792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.21452,2.26776,1.0,1.37206,1.43198,-3.86385,7.15173,1.0,0.937255,0.976465,5.31912,2.27373,1.0,1.17951,1.24869,-3.77562,7.1952,1.0,0.905644,0.946165,4.62365,4.98982,5.11156,5.2804,5.59651,5.80958,5.81675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.1747,-4.05673,-4.04323,-3.77562,-3.63727,-3.50888,-3.46805,0.96,1.0,1.0,1.0,1.0,1.0,1.0,6.13894,5.51931,5.76422,0.0380309,5.47108,5.50747,5.53523,5.7145,5.82867,6.11297,6.19185,5.10243,4.91507,5.16677,0.0320014,4.84577,4.92083,5.00293,5.15817,5.25287,5.33465,5.54988,3.9306,4.4736,5.19969,0.345597,1.50372,3.39976,3.9306,4.56325,6.65153,8.30562,8.5915,3.87734,4.41858,5.15376,0.170725,3.15336,3.87734,4.15087,5.42548,6.26664,6.30086,6.43129,-9999,-9999
20140411,23.081,1.0,22.777,0.834,1.0,23.361,1.065,1.0,22.431,22.037,0.815,22.794,0.769,23.081,1.0,22.777,0.834,1.0,23.361,1.065,1.0,384.885,46.411,1.0,73.634,46.411,1.0,418.521,1.0,421.969,418.521,1.0,424.767,1.0,472.345,424.767,1.0,1.679,1.0,1.266,1.679,1.0,92.393,92.324,1.0,73.082,61.4,1.0,2.241,2.367,0.875,-9999,0.0,38.4375,1.0,5.83333333333,1.0,420.25,1.0,413.281,1.0,20.866,1.0,31.354,1.0,-4.89883,1.0,52.2245,1.0,76.7253,67.8464,78.7042,6.40834,10.2884,-11.8268,1.0,-17.0699,-17.8233,-15.3645,2.3944,3.00923,14.0,1,23,25,23,25,2.04628,1.0,0.788463,0.833567,2.07035,1.0,0.749163,0.796495,2.11961,0.999479,0.0326442,1.78565,1.82685,1.95507,2.11021,2.33628,2.36781,2.37931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.34755,5.21085,1.0,1.24527,1.2577,0.706275,4.40432,1.0,0.903125,0.967917,3.42252,5.23096,1.0,1.16205,1.17536,0.68184,4.31468,1.0,0.882233,0.948453,3.29427,3.34755,3.36385,3.46604,3.6167,3.70032,3.71168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.273091,0.282872,0.56107,0.699589,0.975188,0.97923,1.02057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.88522,5.23865,5.45612,0.0413442,5.11134,5.15755,5.23865,5.41273,5.61178,5.819,5.86063,3.34294,3.1683,3.33491,0.0264016,2.97043,3.1683,3.16853,3.34294,3.4956,3.49845,3.52287,3.76483,4.24944,5.75446,0.405867,1.43993,3.29906,3.76483,5.30513,7.89587,9.16175,9.42486,1.73096,2.07506,2.92376,0.155267,1.31043,1.73096,1.90662,3.07262,3.9682,4.00873,4.06545,-9999,-9999
20140412,23.849,1.0,23.789,0.431,1.0,23.904,0.378,1.0,23.215,23.179,0.267,23.248,0.198,23.849,1.0,23.789,0.431,1.0,23.904,0.378,1.0,383.038,20.938,1.0,14.921,20.938,1.0,423.167,1.0,436.998,423.167,1.0,474.933,1.0,490.026,474.933,1.0,1.469,1.0,1.108,1.469,1.0,92.011,91.793,1.0,296.744,424.4,1.0,2.841,2.91,0.895833,-9999,0.0,18.1666666667,1.0,2.02083333333,1.0,423.791666667,1.0,408.516,1.0,21.156,1.0,37.354,1.0,1.6875,1.0,26.9826,1.0,39.2768,35.0539,40.642,4.74253,6.29694,-13.3393,1.0,-19.253,-20.0921,-17.3295,2.16773,2.9821,14.0,1,23,25,23,25,4.4905,1.0,0.787014,0.814231,4.53868,1.0,0.71403,0.743923,4.57114,1.0,0.0304931,4.24015,4.36518,4.44914,4.53868,4.72204,4.78271,4.79062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.18872,0.0992922,1.0,1.21081,1.23689,3.53471,1.62114,1.0,0.937789,0.962662,5.29574,0.0876162,1.0,1.04687,1.07692,3.52539,1.54233,1.0,0.904271,0.930041,5.16245,5.18872,5.21407,5.34686,5.57003,5.694,5.71025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.00142,3.17566,3.43486,3.53471,3.61044,3.6105,3.61229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.77531,5.02396,5.24846,0.049178,4.84625,4.87499,5.02396,5.14458,5.50967,5.66559,5.66875,0.722832,0.485285,0.674998,0.0296156,0.384485,0.47164,0.485285,0.714951,0.796462,0.883301,0.925801,3.63305,4.08716,6.44437,0.479203,1.42442,3.21734,3.63305,6.23575,9.48031,10.1109,10.3412,0.847901,1.04611,1.76293,0.125168,0.61884,0.847901,0.948963,1.7292,2.62045,2.70535,2.71219,-9999,-9999
