TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.791,15.313,2.841,22.246,4.6,19.791,0.0,15.313,2.841,0.0,22.246,4.6,0.0,483.666,111.426,0.395833,325.935,325.397,0.395833,-9999,-9999,324.641,324.641,0.0,-9999,-9999,322.573,322.573,0.0,-9999,-9999,12.849,12.849,0.0,90.594,90.594,0.0,0.004,0.004,0.0,1.321,1.321,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.94315,0.0,57.5728,0.0,58.0557,-9999,-9999,-9999,-9999,17.3477,0.0,17.4932,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.378131,0.0,-9999,-9999,-0.325156,0.0,-9999,-9999,-0.387574,0.0,0.008639,-0.536422,-0.429171,-0.422596,-0.401873,-0.337534,-0.325156,-0.325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0125,0.103629,0.0,-9999,-9999,-1.66784,2.29536,0.0,-9999,-9999,2.152,0.133281,0.0,-9999,-9999,-1.66529,2.29641,0.0,-9999,-9999,1.94878,1.9799,1.9799,2.07643,2.152,2.152,2.17286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00358,-1.73832,-1.7308,-1.68603,-1.66529,-1.66529,-1.66529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02179,4.13157,4.00005,0.0312725,3.72592,3.76942,3.89506,3.93754,4.10343,4.1565,4.34653,4.39256,4.45672,4.38762,0.0327884,4.16079,4.19201,4.2775,4.34743,4.42457,4.48166,4.8961,2.52269,2.51655,2.43698,0.0419278,2.16025,2.26617,2.35824,2.42711,2.463,2.51655,2.51655,3.92053,3.94018,3.92868,0.0126124,3.87341,3.87976,3.90633,3.92107,3.93962,3.94018,3.94459,-9999,-9999
20050706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.396,14.595,1.105,18.931,2.43,17.396,0.0,14.595,1.105,0.0,18.931,2.43,0.0,482.962,176.251,0.395833,271.266,270.981,0.395833,-9999,-9999,334.094,334.094,0.0,-9999,-9999,331.269,331.269,0.0,-9999,-9999,7.326,7.326,0.0,90.492,90.492,0.0,0.169,0.169,0.0,1.771,1.771,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.61492,0.0,59.6154,0.0,60.1688,-9999,-9999,-9999,-9999,27.5969,0.0,27.8531,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.816009,0.0,-9999,-9999,-0.710559,0.0,-9999,-9999,-0.793296,0.0,0.00885265,-0.88513,-0.840432,-0.835339,-0.816022,-0.742477,-0.710559,-0.710559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12444,0.0211367,0.0,-9999,-9999,-2.38258,2.6508,0.0,-9999,-9999,2.3292,0.0131929,0.0,-9999,-9999,-2.33753,2.71675,0.0,-9999,-9999,2.07185,2.10873,2.10873,2.21965,2.3292,2.3292,2.46191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66777,-2.44927,-2.44559,-2.38258,-2.33753,-2.33753,-2.33753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56885,3.67001,3.56535,0.0298563,3.3387,3.37904,3.46172,3.49749,3.66486,3.68551,3.89877,4.34044,4.38057,4.35865,0.028096,4.18611,4.21947,4.28044,4.3237,4.38057,4.39607,4.7905,1.93177,1.92857,1.89298,0.0309237,1.72896,1.76926,1.82929,1.87721,1.92687,1.92857,1.9534,3.40239,3.42135,3.41367,0.0129692,3.35556,3.37844,3.38555,3.40354,3.42087,3.42135,3.45974,-9999,-9999
20050707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.117,13.381,2.453,19.165,4.848,17.117,0.0,13.381,2.453,0.0,19.165,4.848,0.0,482.213,160.827,0.395833,321.952,321.639,0.395833,-9999,-9999,317.668,317.668,0.0,-9999,-9999,316.159,316.159,0.0,-9999,-9999,10.179,10.179,0.0,90.443,90.443,0.0,0.016,0.016,0.0,1.012,1.012,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.94861,0.0,58.8141,0.0,59.4127,-9999,-9999,-9999,-9999,24.1126,0.0,24.358,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.616072,0.0,-9999,-9999,-0.492237,0.0,-9999,-9999,-0.613288,0.0,0.0155835,-0.863877,-0.691199,-0.678557,-0.616072,-0.536428,-0.492237,-0.492237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978,0.172416,0.0,-9999,-9999,-2.00395,2.45767,0.0,-9999,-9999,2.20539,0.170147,0.0,-9999,-9999,-1.94388,2.54474,0.0,-9999,-9999,1.88609,1.88991,1.95655,2.03834,2.17016,2.20539,2.20539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42707,-2.06932,-2.06565,-2.00395,-1.94388,-1.94388,-1.94388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54495,3.64509,3.54023,0.0295067,3.31338,3.35359,3.43806,3.47214,3.63829,3.6611,3.86923,4.09603,4.13733,4.15352,0.0359812,3.9878,4.03215,4.05332,4.09149,4.13733,4.15333,4.72988,1.97616,1.97245,1.92918,0.0318364,1.75376,1.78525,1.8678,1.91666,1.96033,1.97245,1.97616,3.85166,3.87072,3.85919,0.0121739,3.80606,3.81314,3.83831,3.85167,3.87018,3.87072,3.87175,-9999,-9999
20050708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.384,12.074,1.404,17.199,2.956,15.384,0.0,12.074,1.404,0.0,17.199,2.956,0.0,481.417,111.224,0.395833,224.646,224.255,0.395833,-9999,-9999,330.86,330.86,0.0,-9999,-9999,328.294,328.294,0.0,-9999,-9999,6.313,6.313,0.0,90.375,90.375,0.0,0.652,0.652,0.0,1.644,1.644,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.69914,0.0,56.8285,0.0,57.4513,-9999,-9999,-9999,-9999,18.169,0.0,18.3681,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.452109,0.0,-9999,-9999,-0.354296,0.0,-9999,-9999,-0.491585,0.0,0.0222178,-0.877344,-0.614485,-0.572199,-0.464298,-0.388275,-0.354296,-0.354296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81122,0.0448396,0.0,-9999,-9999,-1.66784,2.29536,0.0,-9999,-9999,2.07271,0.0525607,0.0,-9999,-9999,-1.66529,2.29641,0.0,-9999,-9999,1.26643,1.48422,1.59927,1.81122,1.98026,2.07271,2.07271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00358,-1.73832,-1.7308,-1.68603,-1.66529,-1.66529,-1.66529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23037,3.32425,3.23725,0.0286057,3.04488,3.08007,3.13669,3.1668,3.32425,3.33419,3.55534,3.65273,3.67854,3.72884,0.0427837,3.5449,3.60048,3.60275,3.65273,3.68849,3.69456,4.41123,1.60663,1.60459,1.58627,0.025637,1.46028,1.51822,1.52644,1.56654,1.6035,1.60459,1.69377,2.91703,2.9347,2.92984,0.0127138,2.8685,2.89666,2.89928,2.91802,2.93428,2.9347,2.9933,-9999,-9999
20050709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.106,13.083,1.061,14.667,1.62,14.106,0.0,13.083,1.061,0.0,14.667,1.62,0.0,480.574,173.769,0.395833,170.158,170.061,0.395833,-9999,-9999,350.202,350.202,0.0,-9999,-9999,346.087,346.087,0.0,-9999,-9999,4.076,4.076,0.0,90.334,90.334,0.0,0.459,0.459,0.0,1.108,1.108,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,7.10958,0.0,59.8956,0.0,60.552,-9999,-9999,-9999,-9999,27.9505,0.0,28.2568,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.92474,0.0,-9999,-9999,-0.848364,0.0,-9999,-9999,-0.993619,0.0,0.0296982,-1.5108,-1.15846,-1.13282,-0.92474,-0.857782,-0.848364,-0.848364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8286,0.166609,0.0,-9999,-9999,-2.38258,2.6508,0.0,-9999,-9999,1.95425,0.283172,0.0,-9999,-9999,-2.33753,2.71675,0.0,-9999,-9999,0.777512,1.30757,1.38404,1.8286,1.95425,1.95425,2.07113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66777,-2.44927,-2.44559,-2.38258,-2.33753,-2.33753,-2.33753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00191,3.09113,3.01681,0.028013,2.84893,2.88052,2.91768,2.93546,3.09113,3.09688,3.32627,3.92447,3.9395,4.01043,0.0506502,3.78045,3.84242,3.85028,3.92447,3.98175,4.03898,4.83707,1.35781,1.35678,1.35375,0.0219788,1.24052,1.29322,1.29573,1.3299,1.35623,1.35678,1.5066,2.35998,2.37649,2.37548,0.0130034,2.30761,2.33889,2.34375,2.36078,2.37649,2.37711,2.46548,-9999,-9999
20050710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.761,13.11,1.832,17.215,2.816,15.761,0.0,13.11,1.832,0.0,17.215,2.816,0.0,479.686,159.363,0.395833,170.712,170.476,0.395833,-9999,-9999,339.961,339.961,0.0,-9999,-9999,336.666,336.666,0.0,-9999,-9999,7.265,7.265,0.0,90.418,90.418,0.0,0.061,0.061,0.0,1.203,1.203,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.58278,0.0,61.3263,0.0,61.9983,-9999,-9999,-9999,-9999,22.2465,0.0,22.4903,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.63674,0.0,-9999,-9999,-0.593252,0.0,-9999,-9999,-0.740021,0.0,0.0350421,-1.37351,-0.922787,-0.901181,-0.637179,-0.594494,-0.593252,-0.593252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92177,0.339524,0.0,-9999,-9999,-2.00395,2.45767,0.0,-9999,-9999,1.93054,0.336641,0.0,-9999,-9999,-1.94388,2.54474,0.0,-9999,-9999,0.68869,1.25597,1.32146,1.92057,1.93054,1.93054,2.05823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42707,-2.06932,-2.06565,-2.00395,-1.94388,-1.94388,-1.94388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2904,3.38564,3.29572,0.0288559,3.09764,3.13371,3.19444,3.22706,3.38564,3.39645,3.61699,3.95085,3.97889,4.03574,0.0563153,3.79803,3.83162,3.85057,3.95085,4.00193,4.0565,4.9905,1.65535,1.65317,1.63295,0.0264033,1.50268,1.56305,1.57217,1.61346,1.65202,1.65317,1.73637,2.41847,2.43614,2.43611,0.0142704,2.36034,2.3946,2.40192,2.41929,2.43614,2.43848,2.54153,-9999,-9999
20050711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.215,13.627,2.532,20.731,4.281,18.215,0.0,13.627,2.532,0.0,20.731,4.281,0.0,478.752,110.215,0.395833,312.33,312.056,0.395833,-9999,-9999,320.737,320.737,0.0,-9999,-9999,318.982,318.982,0.0,-9999,-9999,9.845,9.845,0.0,90.649,90.649,0.0,0.022,0.022,0.0,1.402,1.402,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.089,0.0,58.3237,0.0,58.92,-9999,-9999,-9999,-9999,17.184,0.0,17.3597,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.442652,0.0,-9999,-9999,-0.409738,0.0,-9999,-9999,-0.468674,0.0,0.0101711,-0.660487,-0.508937,-0.489458,-0.460017,-0.422598,-0.409738,-0.409738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83694,0.0640115,0.0,-9999,-9999,-1.66784,2.29536,0.0,-9999,-9999,1.92186,0.0760428,0.0,-9999,-9999,-1.66529,2.29641,0.0,-9999,-9999,1.7714,1.77374,1.80088,1.83694,1.88687,1.92186,1.92186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00358,-1.73832,-1.7308,-1.68603,-1.66529,-1.66529,-1.66529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73805,3.84215,3.72668,0.0302073,3.47928,3.52252,3.62321,3.65861,3.82703,3.86166,4.06317,4.2016,4.25189,4.19535,0.0350414,3.9924,4.03146,4.06926,4.14138,4.24401,4.2714,4.73613,2.18785,2.18325,2.12662,0.0356187,1.92349,1.97196,2.06385,2.11774,2.13916,2.18325,2.18325,3.78985,3.80926,3.79863,0.0126099,3.74319,3.75331,3.77516,3.79114,3.80872,3.80926,3.82089,-9999,-9999
20050712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.603,13.21,2.694,20.012,4.79,17.603,0.0,13.21,2.694,0.0,20.012,4.79,0.0,477.773,173.448,0.395833,329.365,329.119,0.395833,-9999,-9999,308.957,308.957,0.0,-9999,-9999,308.146,308.146,0.0,-9999,-9999,10.13,10.13,0.0,90.956,90.956,0.0,0.0,0.0,0.0,1.206,1.206,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.75564,0.0,59.961,0.0,60.5233,-9999,-9999,-9999,-9999,27.5588,0.0,27.8172,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.85715,0.0,-9999,-9999,-0.775685,0.0,-9999,-9999,-0.855346,0.0,0.00891323,-0.981563,-0.905646,-0.901647,-0.869131,-0.800637,-0.775685,-0.775685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0125,0.103629,0.0,-9999,-9999,-2.38258,2.6508,0.0,-9999,-9999,2.152,0.133281,0.0,-9999,-9999,-2.33753,2.71675,0.0,-9999,-9999,1.94878,1.9799,1.9799,2.07643,2.152,2.152,2.17286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66777,-2.44927,-2.44559,-2.38258,-2.33753,-2.33753,-2.33753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63408,3.73598,3.626,0.0297862,3.38927,3.43092,3.52341,3.55604,3.72496,3.75373,3.95796,4.46589,4.51166,4.48135,0.0305949,4.29492,4.33257,4.38366,4.4344,4.51166,4.52942,4.95814,2.08379,2.07958,2.02884,0.0337732,1.83855,1.87977,1.96712,2.01851,2.0381,2.07958,2.08379,3.93404,3.95339,3.94144,0.0122984,3.8878,3.89543,3.9207,3.93405,3.95124,3.95339,3.95444,-9999,-9999
20050713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.466,12.848,2.952,18.451,5.08,16.466,0.0,12.848,2.952,0.0,18.451,5.08,0.0,476.749,157.219,0.395833,324.419,324.278,0.395833,-9999,-9999,300.881,300.881,0.0,-9999,-9999,300.716,300.716,0.0,-9999,-9999,10.58,10.58,0.0,91.187,91.187,0.0,0.017,0.017,0.0,1.238,1.238,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.98607,0.0,58.8794,0.0,59.3883,-9999,-9999,-9999,-9999,23.7316,0.0,23.9367,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.562252,0.0,-9999,-9999,-0.446735,0.0,-9999,-9999,-0.544972,0.0,0.0116169,-0.717495,-0.592625,-0.585794,-0.566813,-0.486998,-0.446735,-0.446735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12444,0.0211367,0.0,-9999,-9999,-2.00395,2.45767,0.0,-9999,-9999,2.3292,0.0131929,0.0,-9999,-9999,-1.94388,2.54474,0.0,-9999,-9999,2.07185,2.10873,2.10873,2.21965,2.3292,2.3292,2.46191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42707,-2.06932,-2.06565,-2.00395,-1.94388,-1.94388,-1.94388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43645,3.53425,3.43504,0.0290805,3.21916,3.25772,3.33386,3.37029,3.53157,3.54848,3.7591,3.94426,3.98099,3.98001,0.0320617,3.81178,3.83529,3.89861,3.93994,3.98099,3.99522,4.4809,1.86988,1.86657,1.82923,0.0300132,1.66683,1.70071,1.76898,1.81529,1.86481,1.86657,1.87677,3.85274,3.87144,3.85952,0.0118388,3.80764,3.81642,3.84025,3.85274,3.86534,3.87144,3.87247,-9999,-9999
20050714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.455,16.327,5.628,24.268,7.055,21.455,0.0,16.327,5.628,0.0,24.268,7.055,0.0,475.68,108.756,0.395833,343.081,342.826,0.395833,-9999,-9999,309.656,309.656,0.0,-9999,-9999,308.788,308.788,0.0,-9999,-9999,19.38,19.38,0.0,90.834,90.834,0.0,0.0,0.0,0.0,1.247,1.247,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.12133,0.0,57.1619,0.0,57.6685,-9999,-9999,-9999,-9999,17.7668,0.0,17.9243,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.39081,0.0,-9999,-9999,-0.305533,0.0,-9999,-9999,-0.393839,0.0,0.0117118,-0.579973,-0.466785,-0.446682,-0.402999,-0.324919,-0.305533,-0.305533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978,0.172416,0.0,-9999,-9999,-1.66784,2.29536,0.0,-9999,-9999,2.20539,0.170147,0.0,-9999,-9999,-1.66529,2.29641,0.0,-9999,-9999,1.88609,1.88991,1.95655,2.03834,2.17016,2.20539,2.20539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00358,-1.73832,-1.7308,-1.68603,-1.66529,-1.66529,-1.66529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36513,4.48075,4.32695,0.0323823,4.03032,4.05949,4.22256,4.27909,4.43172,4.51405,4.67884,4.70094,4.78628,4.72079,0.0336238,4.4957,4.52628,4.6191,4.68209,4.74543,4.81958,5.25882,3.08545,3.07595,2.94659,0.053987,2.49949,2.70351,2.82019,2.9493,3.00455,3.07595,3.07595,4.06751,4.08708,4.07421,0.0122904,4.01849,4.03014,4.05472,4.06752,4.07713,4.08708,4.08817,-9999,-9999
20050715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.024,18.504,1.644,25.503,4.599,23.024,0.0,18.504,1.644,0.0,25.503,4.599,0.0,474.568,172.244,0.395833,337.626,337.414,0.395833,-9999,-9999,323.14,323.14,0.0,-9999,-9999,321.193,321.193,0.0,-9999,-9999,19.152,19.152,0.0,90.435,90.435,0.0,0.0,0.0,0.0,1.29,1.29,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.99965,0.0,59.2167,0.0,59.801,-9999,-9999,-9999,-9999,28.3801,0.0,28.6601,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.931128,0.0,-9999,-9999,-0.804825,0.0,-9999,-9999,-0.959358,0.0,0.0221896,-1.32249,-1.09354,-1.05125,-0.931128,-0.850342,-0.804825,-0.804825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81122,0.0448396,0.0,-9999,-9999,-2.38258,2.6508,0.0,-9999,-9999,2.07271,0.0525607,0.0,-9999,-9999,-2.33753,2.71675,0.0,-9999,-9999,1.26643,1.48422,1.59927,1.81122,1.98026,2.07271,2.07271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66777,-2.44927,-2.44559,-2.38258,-2.33753,-2.33753,-2.33753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61687,4.73822,4.57217,0.0337936,4.25202,4.28453,4.46474,4.52728,4.68119,4.77509,4.93753,5.44842,5.54304,5.53153,0.0428512,5.31101,5.36453,5.39404,5.45181,5.54304,5.57992,6.24404,3.27761,3.26773,3.1325,0.0571811,2.66268,2.87949,2.99907,3.13492,3.1925,3.26773,3.26773,4.02272,4.04233,4.02987,0.0123861,3.97591,3.98427,4.00949,4.02273,4.0368,4.04233,4.0434,-9999,-9999
20050716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.525,15.088,2.602,20.411,4.059,18.525,0.0,15.088,2.602,0.0,20.411,4.059,0.0,473.411,157.219,0.395833,330.96,330.792,0.395833,-9999,-9999,305.072,305.072,0.0,-9999,-9999,304.571,304.571,0.0,-9999,-9999,11.994,11.994,0.0,90.609,90.609,0.0,0.0,0.0,0.0,1.509,1.509,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.48072,0.0,59.1596,0.0,59.7564,-9999,-9999,-9999,-9999,24.0852,0.0,24.3281,-9999,-9999,-9999,-9999,11.0,3,17,31,0,0,-0.670983,0.0,-9999,-9999,-0.58454,0.0,-9999,-9999,-0.745295,0.0,0.0340922,-1.34086,-0.903824,-0.878182,-0.670983,-0.593958,-0.58454,-0.58454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8286,0.166609,0.0,-9999,-9999,-2.00395,2.45767,0.0,-9999,-9999,1.95425,0.283172,0.0,-9999,-9999,-1.94388,2.54474,0.0,-9999,-9999,0.777512,1.30757,1.38404,1.8286,1.95425,1.95425,2.07113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42707,-2.06932,-2.06565,-2.00395,-1.94388,-1.94388,-1.94388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78401,3.88925,3.77179,0.0304694,3.52048,3.56435,3.66755,3.70275,3.87311,3.90925,4.11131,4.42218,4.47379,4.51708,0.0554466,4.27807,4.33853,4.36855,4.42218,4.47379,4.49379,5.45217,2.21176,2.20718,2.15093,0.0359604,1.94686,1.99418,2.087,2.14151,2.16283,2.20718,2.20718,3.96499,3.9846,3.97265,0.0124824,3.91809,3.92541,3.95129,3.965,3.98404,3.9846,3.98566,-9999,-9999
